p,	poly,	modulus
2,	x^28 + x^27 + (a^2 + a)*x^5 + a^3 + 1,	a^4 + a + 1
3,	x^28 + x^27 + 2*x^2 + a^3 + a,	a^4 + 2*a^3 + 2
5,	x^28 + x^27 + a^3 + 2*a^2 + a,	a^4 + 4*a^2 + 4*a + 2
7,	x^28 + x^27 + x + 3*a,	a^4 + 5*a^2 + 4*a + 3
11,	x^28 + x^27 + 5*a,	a^4 + 8*a^2 + 10*a + 2
13,	x^28 + x^27 + 8*a + 10,	a^4 + 3*a^2 + 12*a + 2
17,	x^28 + x^27 + 16*a + 7,	a^4 + 7*a^2 + 10*a + 3
19,	x^28 + x^27 + 17*a^3,	a^4 + 2*a^2 + 11*a + 2
23,	x^28 + x^27 + 22*a,	a^4 + 3*a^2 + 19*a + 5
