p,	poly,	modulus
2,	x^6 + x^5 + (a^2 + a)*x + a^2,	a^4 + a + 1
3,	x^6 + x^5 + x + a^2 + a,	a^4 + 2*a^3 + 2
5,	x^6 + x^5 + 3*a + 4,	a^4 + 4*a^2 + 4*a + 2
