p,	poly,	modulus
2!,	x^28 + (a^10 + a^9 + a^5 + a^3 + a^2 + a + 1)*x^27 + (a^7 + a^2 + a + 1)*x^26 + (a^8 + a^7 + a^6 + a^5 + a^3)*x^25 + (a^9 + a^8 + a^7 + a^6 + a^5 + a^3)*x^24 + (a^8 + a^7 + a^5 + a^3 + a^2 + 1)*x^23 + (a^10 + a^9 + a^5 + a^2 + 1)*x^22 + (a^10 + a^9 + a^8 + a^6 + a^5 + 1)*x^21 + (a^10 + a^7 + a^6 + a^5 + a^3)*x^20 + (a^9 + a^8 + a^6 + a^5 + a^3 + a^2 + 1)*x^19 + (a^9 + a^8 + a^6 + a^3 + a^2 + a)*x^18 + (a^8 + a^6 + a^5 + a^3 + a^2 + a)*x^17 + (a^10 + a^9 + a^8 + a^6 + a^5 + 1)*x^16 + (a^10 + a^6 + a^2 + a)*x^15 + (a^9 + a^6 + a^5 + a^4 + a^2 + 1)*x^14 + (a^10 + a^9 + a^6 + a^4 + a^2 + a)*x^13 + (a^9 + a^6 + a^5 + a^3 + a^2 + a + 1)*x^12 + (a^7 + a^6 + a^4 + a^2 + 1)*x^11 + (a^10 + a^9 + a^8 + a^7 + a^2 + a + 1)*x^10 + (a^10 + a^9 + a^7 + a^6 + a + 1)*x^9 + (a^9 + a^8 + a^6 + 1)*x^8 + (a^9 + a^8 + a^2 + a + 1)*x^7 + (a^10 + a^7 + a^6 + a)*x^6 + (a^10 + a^9 + a^8 + a^4)*x^5 + (a^8 + a^7 + a^5 + a^4 + a^2 + 1)*x^4 + (a^10 + a^5 + a^4 + a^2)*x^3 + (a^8 + a^7 + a^6 + a^5 + a^4 + a^3 + a^2 + a + 1)*x^2 + (a^10 + a^9 + a^6 + a^4 + a^3 + a^2 + a)*x + a^10 + a^9 + a^8 + a^7 + a^3,	a^11 + a^2 + 1
3!,	x^28 + (a^8 + a^5 + a^4 + 2*a^3 + 2)*x^27 + (2*a^8 + 2*a^5 + 2*a^4 + a^3 + 1)*x^26 + (2*a^10 + 2*a^9 + 2*a^8 + 2*a^6 + a^5 + 2*a^4 + 2*a^3 + a + 2)*x^25 + (a^9 + 2*a^5 + 2*a^3 + 1)*x^24 + (2*a^10 + a^8 + 2*a^7 + a^6 + a^4 + 2*a^3 + 2*a^2 + 2*a)*x^23 + (a^10 + a^9 + a^7 + 2*a^4 + 2*a^2 + a + 2)*x^22 + (a^10 + a^8 + a^7 + 2*a^6 + 2*a^4 + 2*a^3 + 1)*x^21 + (2*a^10 + 2*a^9 + 2*a^8 + a^6 + a^3 + 2)*x^20 + (2*a^10 + 2*a^7 + 2*a^6 + 2*a^4 + 2*a^3 + a^2 + a)*x^19 + (2*a^10 + 2*a^9 + a^8 + a^7 + a^5 + a^4 + 2*a^3 + 2*a + 1)*x^18 + (2*a^9 + 2*a^8 + 2*a^6 + a^5 + 2*a^3 + 2*a^2 + a + 2)*x^17 + (a^10 + 2*a^8 + a^7 + a^6 + a^5 + 2*a^4 + 2*a^3 + a^2 + 1)*x^16 + (a^10 + 2*a^7 + a^5 + a^4 + a^2 + 2*a + 1)*x^15 + (a^8 + a^7 + a^6 + a^4 + a^3 + 2*a^2 + 2)*x^14 + (a^10 + a^9 + 2*a^5 + a^4 + a^3 + 2*a^2 + 2)*x^13 + (2*a^9 + 2*a^8 + a^7 + a^6 + 2*a^5 + a^4 + 2*a^3 + a)*x^12 + (a^10 + a^9 + a^8 + a^6 + a^5 + 2*a^4 + 2*a^3 + 2*a + 1)*x^11 + (a^10 + 2*a^9 + a^8 + 2*a^7 + a^5 + a^4 + a^3 + a^2 + a + 1)*x^10 + (2*a^9 + 2*a^8 + a^7 + 2*a^3 + 2)*x^9 + (a^9 + 2*a^8 + 2*a^5 + a^4 + 2*a^3 + a + 1)*x^8 + (2*a^9 + a^8 + 2*a^3 + 2*a + 2)*x^7 + (a^10 + a^7 + a^6 + a^4 + 2*a^2 + 2*a + 1)*x^6 + (a^10 + 2*a^9 + 2*a^8 + a^6 + 2*a^5 + a^3 + 2*a^2 + 2*a)*x^5 + (2*a^8 + 2*a^7 + a^6 + 2*a^5 + 2*a^4 + 2*a)*x^4 + (2*a^9 + a^7 + 2*a^6 + a^5 + 2*a^4 + 2*a^2 + 2*a + 2)*x^3 + (a^9 + 2*a^7 + a^6 + 2*a^5 + a^3 + 2*a^2 + 2*a + 1)*x^2 + (2*a^9 + a^8 + 2*a^6 + a^5 + a + 2)*x + a^7 + 2*a^6 + 2*a^5 + a^3 + 2,	a^11 + 2*a^2 + 1
