p,	poly
172867,	x^28 + x^27 + 464
172871,	x^28 + x^27 + 302
172877,	x^28 + x^27 + 42
172883,	x^28 + x^27 + 62
172933,	x^28 + x^27 + 7
172969,	x^28 + x^27 + 308
172973,	x^28 + x^27 + 51
172981,	x^28 + x^27 + 90
172987,	x^28 + x^27 + 99
172993,	x^28 + x^27 + 30
172999,	x^28 + x^27 + 368
173021,	x^28 + x^27 + 107
173023,	x^28 + x^27 + 118
173039,	x^28 + x^27 + 110
173053,	x^28 + x^27 + 26
173059,	x^28 + x^27 + 474
173081,	x^28 + x^27 + 275
173087,	x^28 + x^27 + 15
173099,	x^28 + x^27 + 115
173137,	x^28 + x^27 + 10
173141,	x^28 + x^27 + 116
173149,	x^28 + x^27 + 109
173177,	x^28 + x^27 + 3
173183,	x^28 + x^27 + 23
173189,	x^28 + x^27 + 21
173191,	x^28 + x^27 + 211
173207,	x^28 + x^27 + 34
173209,	x^28 + x^27 + 61
173219,	x^28 + x^27 + 63
173249,	x^28 + x^27 + 60
173263,	x^28 + x^27 + 377
173267,	x^28 + x^27 + 6
173273,	x^28 + x^27 + 61
173291,	x^28 + x^27 + 88
173293,	x^28 + x^27 + 51
173297,	x^28 + x^27 + 54
173309,	x^28 + x^27 + 8
173347,	x^28 + x^27 + 71
173357,	x^28 + x^27 + 91
173359,	x^28 + x^27 + 165
173429,	x^28 + x^27 + 130
173431,	x^28 + x^27 + 114
173473,	x^28 + x^27 + 231
173483,	x^28 + x^27 + 28
173491,	x^28 + x^27 + 309
173497,	x^28 + x^27 + 246
173501,	x^28 + x^27 + 7
173531,	x^28 + x^27 + 175
173539,	x^28 + x^27 + 137
173543,	x^28 + x^27 + 120
173549,	x^28 + x^27 + 42
173561,	x^28 + x^27 + 216
173573,	x^28 + x^27 + 191
173599,	x^28 + x^27 + 163
173617,	x^28 + x^27 + 39
173629,	x^28 + x^27 + 110
173647,	x^28 + x^27 + 160
173651,	x^28 + x^27 + 10
173659,	x^28 + x^27 + 91
173669,	x^28 + x^27 + 240
173671,	x^28 + x^27 + 194
173683,	x^28 + x^27 + 84
173687,	x^28 + x^27 + 73
173699,	x^28 + x^27 + 83
173707,	x^28 + x^27 + 53
173713,	x^28 + x^27 + 178
173729,	x^28 + x^27 + 131
173741,	x^28 + x^27 + 118
173743,	x^28 + x^27 + 35
173773,	x^28 + x^27 + 5
173777,	x^28 + x^27 + 82
173779,	x^28 + x^27 + 19
173783,	x^28 + x^27 + 273
173807,	x^28 + x^27 + 411
173819,	x^28 + x^27 + 58
173827,	x^28 + x^27 + 50
173839,	x^28 + x^27 + 133
173851,	x^28 + x^27 + 2
173861,	x^28 + x^27 + 79
173867,	x^28 + x^27 + 84
173891,	x^28 + x^27 + 26
173897,	x^28 + x^27 + 113
173909,	x^28 + x^27 + 147
173917,	x^28 + x^27 + 59
173923,	x^28 + x^27 + 80
173933,	x^28 + x^27 + 57
173969,	x^28 + x^27 + 60
173977,	x^28 + x^27 + 53
173981,	x^28 + x^27 + 118
173993,	x^28 + x^27 + 21
174007,	x^28 + x^27 + 131
174017,	x^28 + x^27 + 42
174019,	x^28 + x^27 + 76
174047,	x^28 + x^27 + 167
174049,	x^28 + x^27 + 321
174061,	x^28 + x^27 + 176
174067,	x^28 + x^27 + 83
174071,	x^28 + x^27 + 356
174077,	x^28 + x^27 + 44
174079,	x^28 + x^27 + 145
174091,	x^28 + x^27 + 75
174101,	x^28 + x^27 + 160
174121,	x^28 + x^27 + 105
174137,	x^28 + x^27 + 69
174143,	x^28 + x^27 + 113
174149,	x^28 + x^27 + 8
174157,	x^28 + x^27 + 240
174169,	x^28 + x^27 + 11
174197,	x^28 + x^27 + 189
174221,	x^28 + x^27 + 137
174241,	x^28 + x^27 + 298
174257,	x^28 + x^27 + 6
174259,	x^28 + x^27 + 60
174263,	x^28 + x^27 + 82
174281,	x^28 + x^27 + 329
174289,	x^28 + x^27 + 71
174299,	x^28 + x^27 + 122
174311,	x^28 + x^27 + 29
174329,	x^28 + x^27 + 30
174331,	x^28 + x^27 + 123
174337,	x^28 + x^27 + 217
174347,	x^28 + x^27 + 119
174367,	x^28 + x^27 + 63
174389,	x^28 + x^27 + 116
174407,	x^28 + x^27 + 152
174413,	x^28 + x^27 + 148
174431,	x^28 + x^27 + 371
174443,	x^28 + x^27 + 123
174457,	x^28 + x^27 + 47
174467,	x^28 + x^27 + 74
174469,	x^28 + x^27 + 126
174481,	x^28 + x^27 + 39
174487,	x^28 + x^27 + 348
174491,	x^28 + x^27 + 35
174527,	x^28 + x^27 + 62
174533,	x^28 + x^27 + 82
174569,	x^28 + x^27 + 325
174571,	x^28 + x^27 + 66
174583,	x^28 + x^27 + 129
174599,	x^28 + x^27 + 23
174613,	x^28 + x^27 + 33
174617,	x^28 + x^27 + 155
174631,	x^28 + x^27 + 82
174637,	x^28 + x^27 + 54
174649,	x^28 + x^27 + 14
174653,	x^28 + x^27 + 23
174659,	x^28 + x^27 + 359
174673,	x^28 + x^27 + 80
174679,	x^28 + x^27 + 468
174703,	x^28 + x^27 + 91
174721,	x^28 + x^27 + 83
174737,	x^28 + x^27 + 151
174749,	x^28 + x^27 + 72
174761,	x^28 + x^27 + 260
174763,	x^28 + x^27 + 754
174767,	x^28 + x^27 + 344
174773,	x^28 + x^27 + 61
174799,	x^28 + x^27 + 75
174821,	x^28 + x^27 + 23
174829,	x^28 + x^27 + 129
174851,	x^28 + x^27 + 2
174859,	x^28 + x^27 + 192
174877,	x^28 + x^27 + 84
174893,	x^28 + x^27 + 46
174901,	x^28 + x^27 + 79
174907,	x^28 + x^27 + 154
174917,	x^28 + x^27 + 245
174929,	x^28 + x^27 + 203
174931,	x^28 + x^27 + 98
174943,	x^28 + x^27 + 40
174959,	x^28 + x^27 + 202
174989,	x^28 + x^27 + 433
174991,	x^28 + x^27 + 84
175003,	x^28 + x^27 + 162
175013,	x^28 + x^27 + 22
175039,	x^28 + x^27 + 19
175061,	x^28 + x^27 + 577
175067,	x^28 + x^27 + 164
175069,	x^28 + x^27 + 233
175079,	x^28 + x^27 + 130
175081,	x^28 + x^27 + 145
175103,	x^28 + x^27 + 265
175129,	x^28 + x^27 + 104
175141,	x^28 + x^27 + 203
175211,	x^28 + x^27 + 106
175229,	x^28 + x^27 + 2
175261,	x^28 + x^27 + 408
175267,	x^28 + x^27 + 411
175277,	x^28 + x^27 + 13
175291,	x^28 + x^27 + 2
175303,	x^28 + x^27 + 20
175309,	x^28 + x^27 + 74
175327,	x^28 + x^27 + 143
175333,	x^28 + x^27 + 22
175349,	x^28 + x^27 + 57
175361,	x^28 + x^27 + 38
175391,	x^28 + x^27 + 276
175393,	x^28 + x^27 + 165
175403,	x^28 + x^27 + 24
175411,	x^28 + x^27 + 11
175433,	x^28 + x^27 + 34
175447,	x^28 + x^27 + 48
175453,	x^28 + x^27 + 199
175463,	x^28 + x^27 + 90
175481,	x^28 + x^27 + 52
175493,	x^28 + x^27 + 37
175499,	x^28 + x^27 + 79
175519,	x^28 + x^27 + 220
175523,	x^28 + x^27 + 29
175543,	x^28 + x^27 + 74
175573,	x^28 + x^27 + 389
175601,	x^28 + x^27 + 54
175621,	x^28 + x^27 + 140
175631,	x^28 + x^27 + 83
175633,	x^28 + x^27 + 30
175649,	x^28 + x^27 + 13
175663,	x^28 + x^27 + 24
175673,	x^28 + x^27 + 290
175687,	x^28 + x^27 + 124
175691,	x^28 + x^27 + 150
175699,	x^28 + x^27 + 39
175709,	x^28 + x^27 + 157
175723,	x^28 + x^27 + 327
175727,	x^28 + x^27 + 35
175753,	x^28 + x^27 + 198
175757,	x^28 + x^27 + 167
175759,	x^28 + x^27 + 111
175781,	x^28 + x^27 + 305
175783,	x^28 + x^27 + 190
175811,	x^28 + x^27 + 316
175829,	x^28 + x^27 + 50
175837,	x^28 + x^27 + 14
175843,	x^28 + x^27 + 13
175853,	x^28 + x^27 + 32
175859,	x^28 + x^27 + 111
175873,	x^28 + x^27 + 107
175891,	x^28 + x^27 + 106
175897,	x^28 + x^27 + 273
175909,	x^28 + x^27 + 54
175919,	x^28 + x^27 + 451
175937,	x^28 + x^27 + 75
175939,	x^28 + x^27 + 103
175949,	x^28 + x^27 + 148
175961,	x^28 + x^27 + 118
175963,	x^28 + x^27 + 22
175979,	x^28 + x^27 + 305
175991,	x^28 + x^27 + 37
175993,	x^28 + x^27 + 101
176017,	x^28 + x^27 + 285
176021,	x^28 + x^27 + 94
176023,	x^28 + x^27 + 45
176041,	x^28 + x^27 + 88
176047,	x^28 + x^27 + 41
176051,	x^28 + x^27 + 69
176053,	x^28 + x^27 + 135
176063,	x^28 + x^27 + 70
176081,	x^28 + x^27 + 126
176087,	x^28 + x^27 + 190
176089,	x^28 + x^27 + 107
176123,	x^28 + x^27 + 47
176129,	x^28 + x^27 + 95
176153,	x^28 + x^27 + 63
176159,	x^28 + x^27 + 56
176161,	x^28 + x^27 + 136
176179,	x^28 + x^27 + 11
176191,	x^28 + x^27 + 495
176201,	x^28 + x^27 + 24
176207,	x^28 + x^27 + 258
176213,	x^28 + x^27 + 173
176221,	x^28 + x^27 + 202
176227,	x^28 + x^27 + 354
176237,	x^28 + x^27 + 167
176243,	x^28 + x^27 + 820
176261,	x^28 + x^27 + 77
176299,	x^28 + x^27 + 15
176303,	x^28 + x^27 + 119
176317,	x^28 + x^27 + 62
176321,	x^28 + x^27 + 96
176327,	x^28 + x^27 + 419
176329,	x^28 + x^27 + 69
176333,	x^28 + x^27 + 80
176347,	x^28 + x^27 + 45
176353,	x^28 + x^27 + 251
176357,	x^28 + x^27 + 20
176369,	x^28 + x^27 + 43
176383,	x^28 + x^27 + 5
176389,	x^28 + x^27 + 204
176401,	x^28 + x^27 + 388
176413,	x^28 + x^27 + 72
176417,	x^28 + x^27 + 232
176419,	x^28 + x^27 + 75
176431,	x^28 + x^27 + 129
176459,	x^28 + x^27 + 120
176461,	x^28 + x^27 + 2
176467,	x^28 + x^27 + 3
176489,	x^28 + x^27 + 68
176497,	x^28 + x^27 + 205
176503,	x^28 + x^27 + 91
176507,	x^28 + x^27 + 6
176509,	x^28 + x^27 + 13
176521,	x^28 + x^27 + 37
176531,	x^28 + x^27 + 6
176537,	x^28 + x^27 + 39
176549,	x^28 + x^27 + 533
176551,	x^28 + x^27 + 104
176557,	x^28 + x^27 + 72
176573,	x^28 + x^27 + 122
176591,	x^28 + x^27 + 170
176597,	x^28 + x^27 + 443
176599,	x^28 + x^27 + 153
176609,	x^28 + x^27 + 57
176611,	x^28 + x^27 + 276
176629,	x^28 + x^27 + 208
176641,	x^28 + x^27 + 231
176651,	x^28 + x^27 + 355
176677,	x^28 + x^27 + 39
176699,	x^28 + x^27 + 101
176711,	x^28 + x^27 + 89
176713,	x^28 + x^27 + 124
176741,	x^28 + x^27 + 89
176747,	x^28 + x^27 + 163
176753,	x^28 + x^27 + 63
176777,	x^28 + x^27 + 22
176779,	x^28 + x^27 + 220
176789,	x^28 + x^27 + 84
176791,	x^28 + x^27 + 74
176797,	x^28 + x^27 + 58
176807,	x^28 + x^27 + 418
176809,	x^28 + x^27 + 137
176819,	x^28 + x^27 + 69
176849,	x^28 + x^27 + 174
176857,	x^28 + x^27 + 94
176887,	x^28 + x^27 + 175
176899,	x^28 + x^27 + 68
176903,	x^28 + x^27 + 40
176921,	x^28 + x^27 + 255
176923,	x^28 + x^27 + 91
176927,	x^28 + x^27 + 28
176933,	x^28 + x^27 + 149
176951,	x^28 + x^27 + 260
176977,	x^28 + x^27 + 92
176983,	x^28 + x^27 + 45
176989,	x^28 + x^27 + 24
177007,	x^28 + x^27 + 35
177011,	x^28 + x^27 + 57
177013,	x^28 + x^27 + 66
177019,	x^28 + x^27 + 191
177043,	x^28 + x^27 + 242
177091,	x^28 + x^27 + 52
177101,	x^28 + x^27 + 401
177109,	x^28 + x^27 + 51
177113,	x^28 + x^27 + 171
177127,	x^28 + x^27 + 182
177131,	x^28 + x^27 + 126
177167,	x^28 + x^27 + 30
177173,	x^28 + x^27 + 3
177209,	x^28 + x^27 + 111
177211,	x^28 + x^27 + 40
177217,	x^28 + x^27 + 15
177223,	x^28 + x^27 + 281
177239,	x^28 + x^27 + 397
177257,	x^28 + x^27 + 216
177269,	x^28 + x^27 + 141
177283,	x^28 + x^27 + 583
177301,	x^28 + x^27 + 160
177319,	x^28 + x^27 + 203
177323,	x^28 + x^27 + 50
177337,	x^28 + x^27 + 143
177347,	x^28 + x^27 + 84
177379,	x^28 + x^27 + 74
177383,	x^28 + x^27 + 115
177409,	x^28 + x^27 + 206
177421,	x^28 + x^27 + 175
177427,	x^28 + x^27 + 14
177431,	x^28 + x^27 + 164
177433,	x^28 + x^27 + 80
177467,	x^28 + x^27 + 206
177473,	x^28 + x^27 + 273
177481,	x^28 + x^27 + 126
177487,	x^28 + x^27 + 56
177493,	x^28 + x^27 + 242
177511,	x^28 + x^27 + 148
177533,	x^28 + x^27 + 8
177539,	x^28 + x^27 + 93
177553,	x^28 + x^27 + 180
177589,	x^28 + x^27 + 157
177601,	x^28 + x^27 + 53
177623,	x^28 + x^27 + 166
177647,	x^28 + x^27 + 19
177677,	x^28 + x^27 + 52
177679,	x^28 + x^27 + 272
177691,	x^28 + x^27 + 147
177739,	x^28 + x^27 + 86
177743,	x^28 + x^27 + 35
177761,	x^28 + x^27 + 132
177763,	x^28 + x^27 + 494
177787,	x^28 + x^27 + 45
177791,	x^28 + x^27 + 267
177797,	x^28 + x^27 + 297
177811,	x^28 + x^27 + 62
177823,	x^28 + x^27 + 150
177839,	x^28 + x^27 + 116
177841,	x^28 + x^27 + 56
177883,	x^28 + x^27 + 72
177887,	x^28 + x^27 + 41
177889,	x^28 + x^27 + 223
177893,	x^28 + x^27 + 213
177907,	x^28 + x^27 + 45
177913,	x^28 + x^27 + 116
177917,	x^28 + x^27 + 131
177929,	x^28 + x^27 + 218
177943,	x^28 + x^27 + 41
177949,	x^28 + x^27 + 210
177953,	x^28 + x^27 + 3
177967,	x^28 + x^27 + 323
177979,	x^28 + x^27 + 48
178001,	x^28 + x^27 + 114
178021,	x^28 + x^27 + 51
178037,	x^28 + x^27 + 230
178039,	x^28 + x^27 + 303
178067,	x^28 + x^27 + 294
178069,	x^28 + x^27 + 32
178091,	x^28 + x^27 + 134
178093,	x^28 + x^27 + 326
178103,	x^28 + x^27 + 17
178117,	x^28 + x^27 + 312
178127,	x^28 + x^27 + 44
178141,	x^28 + x^27 + 2
178151,	x^28 + x^27 + 21
178169,	x^28 + x^27 + 126
178183,	x^28 + x^27 + 13
178187,	x^28 + x^27 + 24
178207,	x^28 + x^27 + 55
178223,	x^28 + x^27 + 245
178231,	x^28 + x^27 + 60
178247,	x^28 + x^27 + 60
178249,	x^28 + x^27 + 257
178259,	x^28 + x^27 + 24
178261,	x^28 + x^27 + 409
178289,	x^28 + x^27 + 14
178301,	x^28 + x^27 + 90
178307,	x^28 + x^27 + 431
178327,	x^28 + x^27 + 57
178333,	x^28 + x^27 + 298
178349,	x^28 + x^27 + 260
178351,	x^28 + x^27 + 78
178361,	x^28 + x^27 + 173
178393,	x^28 + x^27 + 207
178397,	x^28 + x^27 + 162
178403,	x^28 + x^27 + 683
178417,	x^28 + x^27 + 79
178439,	x^28 + x^27 + 82
178441,	x^28 + x^27 + 138
178447,	x^28 + x^27 + 187
178469,	x^28 + x^27 + 347
178481,	x^28 + x^27 + 108
178487,	x^28 + x^27 + 181
178489,	x^28 + x^27 + 322
178501,	x^28 + x^27 + 775
178513,	x^28 + x^27 + 73
178531,	x^28 + x^27 + 146
178537,	x^28 + x^27 + 241
178559,	x^28 + x^27 + 79
178561,	x^28 + x^27 + 95
178567,	x^28 + x^27 + 56
178571,	x^28 + x^27 + 46
178597,	x^28 + x^27 + 63
178601,	x^28 + x^27 + 48
178603,	x^28 + x^27 + 34
178609,	x^28 + x^27 + 22
178613,	x^28 + x^27 + 67
178621,	x^28 + x^27 + 42
178627,	x^28 + x^27 + 5
178639,	x^28 + x^27 + 69
178643,	x^28 + x^27 + 330
178681,	x^28 + x^27 + 126
178691,	x^28 + x^27 + 107
178693,	x^28 + x^27 + 2
178697,	x^28 + x^27 + 37
178753,	x^28 + x^27 + 161
178757,	x^28 + x^27 + 204
178781,	x^28 + x^27 + 12
178793,	x^28 + x^27 + 22
178799,	x^28 + x^27 + 261
178807,	x^28 + x^27 + 84
178813,	x^28 + x^27 + 202
178817,	x^28 + x^27 + 6
178819,	x^28 + x^27 + 34
178831,	x^28 + x^27 + 207
178853,	x^28 + x^27 + 582
178859,	x^28 + x^27 + 120
178873,	x^28 + x^27 + 275
178877,	x^28 + x^27 + 139
178889,	x^28 + x^27 + 158
178897,	x^28 + x^27 + 204
178903,	x^28 + x^27 + 5
178907,	x^28 + x^27 + 41
178909,	x^28 + x^27 + 109
178921,	x^28 + x^27 + 177
178931,	x^28 + x^27 + 24
178933,	x^28 + x^27 + 138
178939,	x^28 + x^27 + 43
178951,	x^28 + x^27 + 31
178973,	x^28 + x^27 + 27
178987,	x^28 + x^27 + 278
179021,	x^28 + x^27 + 28
179029,	x^28 + x^27 + 67
179033,	x^28 + x^27 + 48
179041,	x^28 + x^27 + 247
179051,	x^28 + x^27 + 55
179057,	x^28 + x^27 + 20
179083,	x^28 + x^27 + 74
179089,	x^28 + x^27 + 290
179099,	x^28 + x^27 + 10
179107,	x^28 + x^27 + 128
179111,	x^28 + x^27 + 175
179119,	x^28 + x^27 + 71
179143,	x^28 + x^27 + 147
179161,	x^28 + x^27 + 23
179167,	x^28 + x^27 + 808
179173,	x^28 + x^27 + 317
179203,	x^28 + x^27 + 132
179209,	x^28 + x^27 + 173
179213,	x^28 + x^27 + 30
179233,	x^28 + x^27 + 246
179243,	x^28 + x^27 + 124
179261,	x^28 + x^27 + 175
179269,	x^28 + x^27 + 55
179281,	x^28 + x^27 + 218
179287,	x^28 + x^27 + 114
179317,	x^28 + x^27 + 13
179321,	x^28 + x^27 + 53
179327,	x^28 + x^27 + 40
179351,	x^28 + x^27 + 476
179357,	x^28 + x^27 + 82
179369,	x^28 + x^27 + 108
179381,	x^28 + x^27 + 147
179383,	x^28 + x^27 + 408
179393,	x^28 + x^27 + 167
179407,	x^28 + x^27 + 17
179411,	x^28 + x^27 + 148
179429,	x^28 + x^27 + 63
179437,	x^28 + x^27 + 103
179441,	x^28 + x^27 + 170
179453,	x^28 + x^27 + 95
179461,	x^28 + x^27 + 276
179471,	x^28 + x^27 + 173
179479,	x^28 + x^27 + 69
179483,	x^28 + x^27 + 450
179497,	x^28 + x^27 + 7
179519,	x^28 + x^27 + 178
179527,	x^28 + x^27 + 40
179533,	x^28 + x^27 + 141
179549,	x^28 + x^27 + 111
179563,	x^28 + x^27 + 55
179573,	x^28 + x^27 + 162
179579,	x^28 + x^27 + 451
179581,	x^28 + x^27 + 92
179591,	x^28 + x^27 + 297
179593,	x^28 + x^27 + 211
179603,	x^28 + x^27 + 5
179623,	x^28 + x^27 + 163
179633,	x^28 + x^27 + 394
179651,	x^28 + x^27 + 166
179657,	x^28 + x^27 + 362
179659,	x^28 + x^27 + 85
179671,	x^28 + x^27 + 117
179687,	x^28 + x^27 + 84
179689,	x^28 + x^27 + 62
179693,	x^28 + x^27 + 627
179717,	x^28 + x^27 + 475
179719,	x^28 + x^27 + 95
179737,	x^28 + x^27 + 238
179743,	x^28 + x^27 + 111
179749,	x^28 + x^27 + 120
179779,	x^28 + x^27 + 76
179801,	x^28 + x^27 + 28
179807,	x^28 + x^27 + 37
179813,	x^28 + x^27 + 41
179819,	x^28 + x^27 + 17
179821,	x^28 + x^27 + 28
179827,	x^28 + x^27 + 53
179833,	x^28 + x^27 + 163
179849,	x^28 + x^27 + 301
179897,	x^28 + x^27 + 613
179899,	x^28 + x^27 + 98
179903,	x^28 + x^27 + 139
179909,	x^28 + x^27 + 267
179917,	x^28 + x^27 + 131
179923,	x^28 + x^27 + 298
179939,	x^28 + x^27 + 46
179947,	x^28 + x^27 + 14
179951,	x^28 + x^27 + 113
179953,	x^28 + x^27 + 70
179957,	x^28 + x^27 + 3
179969,	x^28 + x^27 + 24
179981,	x^28 + x^27 + 11
179989,	x^28 + x^27 + 163
179999,	x^28 + x^27 + 362
180001,	x^28 + x^27 + 68
180007,	x^28 + x^27 + 211
180023,	x^28 + x^27 + 306
180043,	x^28 + x^27 + 22
180053,	x^28 + x^27 + 276
180071,	x^28 + x^27 + 166
180073,	x^28 + x^27 + 106
180077,	x^28 + x^27 + 106
180097,	x^28 + x^27 + 120
180137,	x^28 + x^27 + 12
180161,	x^28 + x^27 + 19
180179,	x^28 + x^27 + 181
180181,	x^28 + x^27 + 10
180211,	x^28 + x^27 + 108
180221,	x^28 + x^27 + 12
180233,	x^28 + x^27 + 130
180239,	x^28 + x^27 + 195
180241,	x^28 + x^27 + 282
180247,	x^28 + x^27 + 372
180259,	x^28 + x^27 + 351
180263,	x^28 + x^27 + 35
180281,	x^28 + x^27 + 350
180287,	x^28 + x^27 + 130
180289,	x^28 + x^27 + 141
180307,	x^28 + x^27 + 200
180311,	x^28 + x^27 + 826
180317,	x^28 + x^27 + 147
180331,	x^28 + x^27 + 158
180337,	x^28 + x^27 + 94
180347,	x^28 + x^27 + 89
180361,	x^28 + x^27 + 35
180371,	x^28 + x^27 + 109
180379,	x^28 + x^27 + 306
180391,	x^28 + x^27 + 248
180413,	x^28 + x^27 + 26
180419,	x^28 + x^27 + 74
180437,	x^28 + x^27 + 91
180463,	x^28 + x^27 + 78
180473,	x^28 + x^27 + 13
180491,	x^28 + x^27 + 360
180497,	x^28 + x^27 + 102
180503,	x^28 + x^27 + 7
180511,	x^28 + x^27 + 303
180533,	x^28 + x^27 + 262
180539,	x^28 + x^27 + 10
180541,	x^28 + x^27 + 18
180547,	x^28 + x^27 + 87
180563,	x^28 + x^27 + 83
180569,	x^28 + x^27 + 29
180617,	x^28 + x^27 + 28
180623,	x^28 + x^27 + 262
180629,	x^28 + x^27 + 233
180647,	x^28 + x^27 + 30
180667,	x^28 + x^27 + 128
180679,	x^28 + x^27 + 96
180701,	x^28 + x^27 + 79
180731,	x^28 + x^27 + 156
180749,	x^28 + x^27 + 376
180751,	x^28 + x^27 + 19
180773,	x^28 + x^27 + 44
180779,	x^28 + x^27 + 63
180793,	x^28 + x^27 + 44
180797,	x^28 + x^27 + 98
180799,	x^28 + x^27 + 134
180811,	x^28 + x^27 + 40
180847,	x^28 + x^27 + 170
180871,	x^28 + x^27 + 102
180883,	x^28 + x^27 + 65
180907,	x^28 + x^27 + 99
180949,	x^28 + x^27 + 157
180959,	x^28 + x^27 + 28
181001,	x^28 + x^27 + 205
181003,	x^28 + x^27 + 103
181019,	x^28 + x^27 + 131
181031,	x^28 + x^27 + 259
181039,	x^28 + x^27 + 147
181061,	x^28 + x^27 + 641
181063,	x^28 + x^27 + 103
181081,	x^28 + x^27 + 61
181087,	x^28 + x^27 + 48
181123,	x^28 + x^27 + 147
181141,	x^28 + x^27 + 76
181157,	x^28 + x^27 + 17
181183,	x^28 + x^27 + 416
181193,	x^28 + x^27 + 164
181199,	x^28 + x^27 + 221
181201,	x^28 + x^27 + 205
181211,	x^28 + x^27 + 119
181213,	x^28 + x^27 + 105
181219,	x^28 + x^27 + 50
181243,	x^28 + x^27 + 23
181253,	x^28 + x^27 + 141
181273,	x^28 + x^27 + 145
181277,	x^28 + x^27 + 43
181283,	x^28 + x^27 + 44
181297,	x^28 + x^27 + 377
181301,	x^28 + x^27 + 118
181303,	x^28 + x^27 + 73
181361,	x^28 + x^27 + 104
181387,	x^28 + x^27 + 3
181397,	x^28 + x^27 + 61
181399,	x^28 + x^27 + 55
181409,	x^28 + x^27 + 15
181421,	x^28 + x^27 + 224
181439,	x^28 + x^27 + 197
181457,	x^28 + x^27 + 12
181459,	x^28 + x^27 + 76
181499,	x^28 + x^27 + 134
181501,	x^28 + x^27 + 63
181513,	x^28 + x^27 + 198
181523,	x^28 + x^27 + 166
181537,	x^28 + x^27 + 141
181549,	x^28 + x^27 + 78
181553,	x^28 + x^27 + 38
181603,	x^28 + x^27 + 127
181607,	x^28 + x^27 + 230
181609,	x^28 + x^27 + 293
181619,	x^28 + x^27 + 184
181639,	x^28 + x^27 + 480
181667,	x^28 + x^27 + 38
181669,	x^28 + x^27 + 52
181693,	x^28 + x^27 + 183
181711,	x^28 + x^27 + 3
181717,	x^28 + x^27 + 245
181721,	x^28 + x^27 + 48
181729,	x^28 + x^27 + 26
181739,	x^28 + x^27 + 164
181751,	x^28 + x^27 + 47
181757,	x^28 + x^27 + 17
181759,	x^28 + x^27 + 67
181763,	x^28 + x^27 + 54
181777,	x^28 + x^27 + 41
181787,	x^28 + x^27 + 284
181789,	x^28 + x^27 + 261
181813,	x^28 + x^27 + 274
181837,	x^28 + x^27 + 18
181871,	x^28 + x^27 + 146
181873,	x^28 + x^27 + 80
181889,	x^28 + x^27 + 43
181891,	x^28 + x^27 + 71
181903,	x^28 + x^27 + 82
181913,	x^28 + x^27 + 95
181919,	x^28 + x^27 + 55
181927,	x^28 + x^27 + 108
181931,	x^28 + x^27 + 68
181943,	x^28 + x^27 + 273
181957,	x^28 + x^27 + 157
181967,	x^28 + x^27 + 261
181981,	x^28 + x^27 + 40
181997,	x^28 + x^27 + 201
182009,	x^28 + x^27 + 282
182011,	x^28 + x^27 + 158
182027,	x^28 + x^27 + 282
182029,	x^28 + x^27 + 122
182041,	x^28 + x^27 + 228
182047,	x^28 + x^27 + 278
182057,	x^28 + x^27 + 129
182059,	x^28 + x^27 + 13
182089,	x^28 + x^27 + 78
182099,	x^28 + x^27 + 52
182101,	x^28 + x^27 + 29
182107,	x^28 + x^27 + 207
182111,	x^28 + x^27 + 91
182123,	x^28 + x^27 + 151
182129,	x^28 + x^27 + 75
182131,	x^28 + x^27 + 83
182141,	x^28 + x^27 + 108
182159,	x^28 + x^27 + 43
182167,	x^28 + x^27 + 166
182177,	x^28 + x^27 + 6
182179,	x^28 + x^27 + 492
182201,	x^28 + x^27 + 85
182209,	x^28 + x^27 + 105
182233,	x^28 + x^27 + 44
182239,	x^28 + x^27 + 258
182243,	x^28 + x^27 + 242
182261,	x^28 + x^27 + 39
182279,	x^28 + x^27 + 91
182297,	x^28 + x^27 + 27
182309,	x^28 + x^27 + 39
182333,	x^28 + x^27 + 80
182339,	x^28 + x^27 + 830
182341,	x^28 + x^27 + 265
182353,	x^28 + x^27 + 51
182387,	x^28 + x^27 + 43
182389,	x^28 + x^27 + 411
182417,	x^28 + x^27 + 129
182423,	x^28 + x^27 + 71
182431,	x^28 + x^27 + 41
182443,	x^28 + x^27 + 58
182453,	x^28 + x^27 + 98
182467,	x^28 + x^27 + 269
182471,	x^28 + x^27 + 473
182473,	x^28 + x^27 + 145
182489,	x^28 + x^27 + 26
182503,	x^28 + x^27 + 333
182509,	x^28 + x^27 + 6
182519,	x^28 + x^27 + 7
182537,	x^28 + x^27 + 402
182549,	x^28 + x^27 + 42
182561,	x^28 + x^27 + 60
182579,	x^28 + x^27 + 217
182587,	x^28 + x^27 + 17
182593,	x^28 + x^27 + 5
182599,	x^28 + x^27 + 119
182603,	x^28 + x^27 + 47
182617,	x^28 + x^27 + 193
182627,	x^28 + x^27 + 187
182639,	x^28 + x^27 + 38
182641,	x^28 + x^27 + 190
182653,	x^28 + x^27 + 2
182657,	x^28 + x^27 + 22
182659,	x^28 + x^27 + 99
182681,	x^28 + x^27 + 38
182687,	x^28 + x^27 + 179
182701,	x^28 + x^27 + 339
182711,	x^28 + x^27 + 107
182713,	x^28 + x^27 + 13
182747,	x^28 + x^27 + 119
182773,	x^28 + x^27 + 21
182779,	x^28 + x^27 + 318
182789,	x^28 + x^27 + 147
182803,	x^28 + x^27 + 98
182813,	x^28 + x^27 + 172
