p,	poly,	modulus
2,	x^10 + x^9 + (a + 1)*x + a,	a^3 + a + 1
3,	x^10 + x^9 + 2*a*x^2 + 2*a^2 + 2*a,	a^3 + 2*a + 1
5,	x^10 + x^9 + x + 3*a + 3,	a^3 + 3*a + 3
7,	x^10 + x^9 + 4*a + 3,	a^3 + 6*a^2 + 4
11,	x^10 + x^9 + 9*a + 3,	a^3 + 2*a + 9
13,	x^10 + x^9 + 3*a,	a^3 + 2*a + 11
17,	x^10 + x^9 + 10*a + 3,	a^3 + a + 14
19,	x^10 + x^9 + 14*a + 1,	a^3 + 4*a + 17
