p,	poly,	modulus
2,	x^14 + x^13 + x^5 + a,	a^3 + a + 1
3,	x^14 + x^13 + 2*a^2*x + a + 2,	a^3 + 2*a + 1
5,	x^14 + x^13 + 4*a,	a^3 + 3*a + 3
7,	x^14 + x^13 + 5*a + 1,	a^3 + 6*a^2 + 4
11,	x^14 + x^13 + 9*a + 3,	a^3 + 2*a + 9
13,	x^14 + x^13 + a,	a^3 + 2*a + 11
17,	x^14 + x^13 + 9*a,	a^3 + a + 14
19,	x^14 + x^13 + 9*a,	a^3 + 4*a + 17
23,	x^14 + x^13 + 8*a + 16,	a^3 + 2*a + 18
29,	x^14 + x^13 + a + 27,	a^3 + 2*a + 27
31,	x^14 + x^13 + a,	a^3 + a + 28
