p,	poly,	modulus
2!,	x^15 + (a^8 + a^7 + a^6 + a^5 + a^4 + a + 1)*x^14 + (a^8 + a^7 + a^6 + a^2 + a)*x^13 + (a^8 + a^7 + a^6 + a^4 + a^2 + a)*x^12 + (a^8 + a^7 + a^4)*x^11 + (a^8 + a^6 + a^5 + a^4 + 1)*x^10 + (a^8 + a^7 + a^6 + a^5 + a^3 + a^2 + a)*x^9 + (a^8 + a^6 + a^2 + a + 1)*x^8 + (a^7 + a^5 + a^4 + a^3 + a^2 + a + 1)*x^7 + (a^8 + a^6 + a^2 + a + 1)*x^6 + (a^8 + a^5 + a^4 + a^2 + a)*x^5 + (a^5 + a^2 + 1)*x^4 + (a^7 + a^6 + a^5 + a^4 + a)*x^3 + x^2 + (a^8 + a^7 + a + 1)*x + a^6 + a^4 + a^2,	a^9 + a^4 + 1
3!,	x^15 + (2*a^8 + a^6 + 2*a^5 + 2*a^4 + a^3 + 2*a^2 + a + 2)*x^14 + (2*a^7 + a^6 + a^5 + 2*a^4 + 2*a^3 + 2)*x^13 + (a^7 + 2*a^6 + a^5 + 2)*x^12 + (2*a^6 + 2*a^5 + a^2 + 2*a + 1)*x^11 + (2*a^7 + 2*a^6 + a^5 + a^4 + 2*a^3 + a^2 + 2*a)*x^10 + (2*a^8 + 2*a^7 + 2*a^6 + 2*a^3 + 2*a^2)*x^9 + (2*a^8 + a^7 + 2*a^6 + 2*a^5 + 2*a^4 + a^3 + 2*a^2 + a + 1)*x^8 + (2*a^8 + 2*a^7 + 2*a^6 + 2*a^5 + 2*a^4 + a^3 + 2*a^2 + a + 2)*x^7 + (a^8 + a^7 + 2*a^6 + 2*a^4 + 2*a^3 + 2*a^2 + a)*x^6 + (a^8 + a^7 + 2*a^5 + a^3 + 2*a^2 + 2*a + 2)*x^5 + (2*a^6 + a^5 + a^4 + a^2 + 2)*x^4 + (a^8 + a^5 + 2*a^3 + 2*a + 1)*x^3 + (a^8 + a^6 + 2*a^3 + 2*a + 1)*x^2 + (2*a^8 + a^6 + a^5 + a^4 + a^2 + a + 1)*x + 2*a^8 + a^5 + 2*a^4 + a^2 + a,	a^9 + 2*a^3 + 2*a^2 + a + 1
