p,	poly,	modulus
2,	x^6 + x^5 + a + 1,	a^3 + a + 1
3,	x^6 + x^5 + 2*a^2,	a^3 + 2*a + 1
5,	x^6 + x^5 + 3*a^2 + 2*a + 1,	a^3 + 3*a + 3
7,	x^6 + x^5 + 2*a,	a^3 + 6*a^2 + 4
