p,	poly,	modulus
2,	x^21 + x^20 + x^2 + a^4 + a^3 + a^2 + 1,	a^5 + a^2 + 1
3,	x^21 + x^20 + 2*a^3 + 2*a + 1,	a^5 + 2*a + 1
5,	x^21 + x^20 + a^2 + 2,	a^5 + 4*a + 3
7,	x^21 + x^20 + 5*a^3 + 5,	a^5 + a + 4
11,	x^21 + x^20 + 6*a^3,	a^5 + 10*a^2 + 9
