p,	poly,	modulus
2,	x^6 + x^5 + a + 1,	x^3 + x + 1
3,	x^6 + x^5 + 2*a^2,	x^3 + 2*x + 1
5,	x^6 + x^5 + 3*a^2 + 2*a + 1,	x^3 + 3*x + 3
7,	x^6 + x^5 + 2*a,	x^3 + 6*x^2 + 4
