p,	poly
2003,	x^12 + x^11 + 20
2011,	x^12 + x^11 + 93
2017,	x^12 + x^11 + 94
2027,	x^12 + x^11 + 8
2029,	x^12 + x^11 + 6
2039,	x^12 + x^11 + 95
2053,	x^12 + x^11 + 35
2063,	x^12 + x^11 + 30
2069,	x^12 + x^11 + 56
2081,	x^12 + x^11 + 21
2083,	x^12 + x^11 + 67
2087,	x^12 + x^11 + 85
2089,	x^12 + x^11 + 7
2099,	x^12 + x^11 + 39
2111,	x^12 + x^11 + 17
2113,	x^12 + x^11 + 107
2129,	x^12 + x^11 + 3
2131,	x^12 + x^11 + 162
2137,	x^12 + x^11 + 46
2141,	x^12 + x^11 + 69
2143,	x^12 + x^11 + 234
2153,	x^12 + x^11 + 167
2161,	x^12 + x^11 + 116
2179,	x^12 + x^11 + 168
2203,	x^12 + x^11 + 30
2207,	x^12 + x^11 + 65
2213,	x^12 + x^11 + 232
2221,	x^12 + x^11 + 13
2237,	x^12 + x^11 + 102
2239,	x^12 + x^11 + 37
2243,	x^12 + x^11 + 126
2251,	x^12 + x^11 + 7
2267,	x^12 + x^11 + 133
2269,	x^12 + x^11 + 90
2273,	x^12 + x^11 + 48
2281,	x^12 + x^11 + 56
2287,	x^12 + x^11 + 147
2293,	x^12 + x^11 + 52
2297,	x^12 + x^11 + 35
2309,	x^12 + x^11 + 28
2311,	x^12 + x^11 + 3
2333,	x^12 + x^11 + 98
2339,	x^12 + x^11 + 82
2341,	x^12 + x^11 + 10
2347,	x^12 + x^11 + 136
2351,	x^12 + x^11 + 130
2357,	x^12 + x^11 + 32
2371,	x^12 + x^11 + 93
2377,	x^12 + x^11 + 19
2381,	x^12 + x^11 + 167
2383,	x^12 + x^11 + 75
2389,	x^12 + x^11 + 2
2393,	x^12 + x^11 + 125
2399,	x^12 + x^11 + 103
2411,	x^12 + x^11 + 46
2417,	x^12 + x^11 + 94
2423,	x^12 + x^11 + 37
2437,	x^12 + x^11 + 15
2441,	x^12 + x^11 + 140
2447,	x^12 + x^11 + 44
2459,	x^12 + x^11 + 66
2467,	x^12 + x^11 + 56
2473,	x^12 + x^11 + 76
2477,	x^12 + x^11 + 2
2503,	x^12 + x^11 + 132
2521,	x^12 + x^11 + 172
2531,	x^12 + x^11 + 119
2539,	x^12 + x^11 + 3
2543,	x^12 + x^11 + 92
2549,	x^12 + x^11 + 14
2551,	x^12 + x^11 + 62
2557,	x^12 + x^11 + 5
2579,	x^12 + x^11 + 23
2591,	x^12 + x^11 + 97
2593,	x^12 + x^11 + 185
2609,	x^12 + x^11 + 120
2617,	x^12 + x^11 + 15
2621,	x^12 + x^11 + 13
2633,	x^12 + x^11 + 45
2647,	x^12 + x^11 + 76
2657,	x^12 + x^11 + 22
2659,	x^12 + x^11 + 70
2663,	x^12 + x^11 + 35
2671,	x^12 + x^11 + 19
2677,	x^12 + x^11 + 195
2683,	x^12 + x^11 + 5
2687,	x^12 + x^11 + 37
2689,	x^12 + x^11 + 117
2693,	x^12 + x^11 + 8
2699,	x^12 + x^11 + 94
2707,	x^12 + x^11 + 114
2711,	x^12 + x^11 + 26
2713,	x^12 + x^11 + 22
2719,	x^12 + x^11 + 57
2729,	x^12 + x^11 + 183
2731,	x^12 + x^11 + 7
2741,	x^12 + x^11 + 48
2749,	x^12 + x^11 + 109
2753,	x^12 + x^11 + 5
2767,	x^12 + x^11 + 20
2777,	x^12 + x^11 + 63
2789,	x^12 + x^11 + 2
2791,	x^12 + x^11 + 137
2797,	x^12 + x^11 + 92
2801,	x^12 + x^11 + 30
2803,	x^12 + x^11 + 2
2819,	x^12 + x^11 + 94
2833,	x^12 + x^11 + 42
2837,	x^12 + x^11 + 61
2843,	x^12 + x^11 + 65
2851,	x^12 + x^11 + 7
2857,	x^12 + x^11 + 45
2861,	x^12 + x^11 + 93
2879,	x^12 + x^11 + 86
2887,	x^12 + x^11 + 39
2897,	x^12 + x^11 + 20
2903,	x^12 + x^11 + 65
2909,	x^12 + x^11 + 3
2917,	x^12 + x^11 + 72
2927,	x^12 + x^11 + 13
2939,	x^12 + x^11 + 30
2953,	x^12 + x^11 + 13
2957,	x^12 + x^11 + 186
2963,	x^12 + x^11 + 167
2969,	x^12 + x^11 + 149
2971,	x^12 + x^11 + 93
2999,	x^12 + x^11 + 37
3001,	x^12 + x^11 + 23
3011,	x^12 + x^11 + 77
3019,	x^12 + x^11 + 85
3023,	x^12 + x^11 + 45
3037,	x^12 + x^11 + 50
3041,	x^12 + x^11 + 3
3049,	x^12 + x^11 + 123
3061,	x^12 + x^11 + 98
3067,	x^12 + x^11 + 62
3079,	x^12 + x^11 + 69
3083,	x^12 + x^11 + 11
3089,	x^12 + x^11 + 15
3109,	x^12 + x^11 + 65
3119,	x^12 + x^11 + 112
3121,	x^12 + x^11 + 179
3137,	x^12 + x^11 + 35
3163,	x^12 + x^11 + 18
3167,	x^12 + x^11 + 51
3169,	x^12 + x^11 + 56
3181,	x^12 + x^11 + 84
3187,	x^12 + x^11 + 175
3191,	x^12 + x^11 + 136
3203,	x^12 + x^11 + 23
3209,	x^12 + x^11 + 48
3217,	x^12 + x^11 + 23
3221,	x^12 + x^11 + 79
3229,	x^12 + x^11 + 67
3251,	x^12 + x^11 + 23
3253,	x^12 + x^11 + 114
3257,	x^12 + x^11 + 33
3259,	x^12 + x^11 + 61
3271,	x^12 + x^11 + 34
3299,	x^12 + x^11 + 35
3301,	x^12 + x^11 + 98
3307,	x^12 + x^11 + 208
3313,	x^12 + x^11 + 10
3319,	x^12 + x^11 + 15
3323,	x^12 + x^11 + 228
3329,	x^12 + x^11 + 42
3331,	x^12 + x^11 + 82
3343,	x^12 + x^11 + 93
3347,	x^12 + x^11 + 60
3359,	x^12 + x^11 + 101
3361,	x^12 + x^11 + 86
3371,	x^12 + x^11 + 78
3373,	x^12 + x^11 + 52
3389,	x^12 + x^11 + 22
3391,	x^12 + x^11 + 105
3407,	x^12 + x^11 + 124
3413,	x^12 + x^11 + 12
3433,	x^12 + x^11 + 10
3449,	x^12 + x^11 + 30
3457,	x^12 + x^11 + 120
3461,	x^12 + x^11 + 12
3463,	x^12 + x^11 + 198
3467,	x^12 + x^11 + 20
3469,	x^12 + x^11 + 54
3491,	x^12 + x^11 + 31
3499,	x^12 + x^11 + 14
3511,	x^12 + x^11 + 33
3517,	x^12 + x^11 + 18
3527,	x^12 + x^11 + 92
3529,	x^12 + x^11 + 26
3533,	x^12 + x^11 + 37
3539,	x^12 + x^11 + 26
3541,	x^12 + x^11 + 96
3547,	x^12 + x^11 + 354
3557,	x^12 + x^11 + 148
3559,	x^12 + x^11 + 39
3571,	x^12 + x^11 + 75
3581,	x^12 + x^11 + 12
3583,	x^12 + x^11 + 40
3593,	x^12 + x^11 + 13
3607,	x^12 + x^11 + 43
3613,	x^12 + x^11 + 5
3617,	x^12 + x^11 + 59
3623,	x^12 + x^11 + 46
3631,	x^12 + x^11 + 71
3637,	x^12 + x^11 + 104
3643,	x^12 + x^11 + 32
3659,	x^12 + x^11 + 32
3671,	x^12 + x^11 + 76
3673,	x^12 + x^11 + 56
3677,	x^12 + x^11 + 41
3691,	x^12 + x^11 + 88
3697,	x^12 + x^11 + 61
3701,	x^12 + x^11 + 23
3709,	x^12 + x^11 + 41
3719,	x^12 + x^11 + 273
3727,	x^12 + x^11 + 45
3733,	x^12 + x^11 + 87
3739,	x^12 + x^11 + 78
3761,	x^12 + x^11 + 78
3767,	x^12 + x^11 + 10
3769,	x^12 + x^11 + 66
3779,	x^12 + x^11 + 24
3793,	x^12 + x^11 + 97
3797,	x^12 + x^11 + 32
3803,	x^12 + x^11 + 20
3821,	x^12 + x^11 + 109
3823,	x^12 + x^11 + 62
3833,	x^12 + x^11 + 75
3847,	x^12 + x^11 + 41
3851,	x^12 + x^11 + 63
3853,	x^12 + x^11 + 13
3863,	x^12 + x^11 + 265
3877,	x^12 + x^11 + 96
3881,	x^12 + x^11 + 17
3889,	x^12 + x^11 + 159
3907,	x^12 + x^11 + 108
3911,	x^12 + x^11 + 23
3917,	x^12 + x^11 + 141
3919,	x^12 + x^11 + 93
3923,	x^12 + x^11 + 55
3929,	x^12 + x^11 + 198
3931,	x^12 + x^11 + 31
3943,	x^12 + x^11 + 69
3947,	x^12 + x^11 + 50
3967,	x^12 + x^11 + 13
3989,	x^12 + x^11 + 2
4001,	x^12 + x^11 + 131
4003,	x^12 + x^11 + 33
4007,	x^12 + x^11 + 60
4013,	x^12 + x^11 + 39
4019,	x^12 + x^11 + 44
4021,	x^12 + x^11 + 18
4027,	x^12 + x^11 + 5
4049,	x^12 + x^11 + 136
4051,	x^12 + x^11 + 84
4057,	x^12 + x^11 + 74
4073,	x^12 + x^11 + 80
4079,	x^12 + x^11 + 71
4091,	x^12 + x^11 + 128
4093,	x^12 + x^11 + 18
4099,	x^12 + x^11 + 229
4111,	x^12 + x^11 + 75
4127,	x^12 + x^11 + 77
4129,	x^12 + x^11 + 130
4133,	x^12 + x^11 + 65
4139,	x^12 + x^11 + 2
4153,	x^12 + x^11 + 78
4157,	x^12 + x^11 + 5
4159,	x^12 + x^11 + 75
4177,	x^12 + x^11 + 20
4201,	x^12 + x^11 + 44
4211,	x^12 + x^11 + 6
4217,	x^12 + x^11 + 53
4219,	x^12 + x^11 + 165
4229,	x^12 + x^11 + 115
4231,	x^12 + x^11 + 93
4241,	x^12 + x^11 + 137
4243,	x^12 + x^11 + 32
4253,	x^12 + x^11 + 29
4259,	x^12 + x^11 + 70
4261,	x^12 + x^11 + 21
4271,	x^12 + x^11 + 29
4273,	x^12 + x^11 + 7
4283,	x^12 + x^11 + 14
4289,	x^12 + x^11 + 68
4297,	x^12 + x^11 + 103
4327,	x^12 + x^11 + 31
4337,	x^12 + x^11 + 97
4339,	x^12 + x^11 + 14
4349,	x^12 + x^11 + 190
4357,	x^12 + x^11 + 92
4363,	x^12 + x^11 + 28
4373,	x^12 + x^11 + 27
4391,	x^12 + x^11 + 112
4397,	x^12 + x^11 + 257
4409,	x^12 + x^11 + 14
4421,	x^12 + x^11 + 167
4423,	x^12 + x^11 + 10
4441,	x^12 + x^11 + 107
4447,	x^12 + x^11 + 39
4451,	x^12 + x^11 + 93
4457,	x^12 + x^11 + 40
4463,	x^12 + x^11 + 29
4481,	x^12 + x^11 + 48
4483,	x^12 + x^11 + 52
4493,	x^12 + x^11 + 45
4507,	x^12 + x^11 + 50
4513,	x^12 + x^11 + 89
4517,	x^12 + x^11 + 21
4519,	x^12 + x^11 + 73
4523,	x^12 + x^11 + 57
4547,	x^12 + x^11 + 28
4549,	x^12 + x^11 + 6
4561,	x^12 + x^11 + 23
4567,	x^12 + x^11 + 5
4583,	x^12 + x^11 + 60
4591,	x^12 + x^11 + 178
4597,	x^12 + x^11 + 21
4603,	x^12 + x^11 + 5
4621,	x^12 + x^11 + 2
4637,	x^12 + x^11 + 7
4639,	x^12 + x^11 + 43
4643,	x^12 + x^11 + 7
4649,	x^12 + x^11 + 301
4651,	x^12 + x^11 + 39
4657,	x^12 + x^11 + 67
4663,	x^12 + x^11 + 7
4673,	x^12 + x^11 + 109
4679,	x^12 + x^11 + 76
4691,	x^12 + x^11 + 2
4703,	x^12 + x^11 + 86
4721,	x^12 + x^11 + 14
4723,	x^12 + x^11 + 66
4729,	x^12 + x^11 + 17
4733,	x^12 + x^11 + 68
4751,	x^12 + x^11 + 94
4759,	x^12 + x^11 + 47
4783,	x^12 + x^11 + 12
4787,	x^12 + x^11 + 56
4789,	x^12 + x^11 + 42
4793,	x^12 + x^11 + 56
4799,	x^12 + x^11 + 65
4801,	x^12 + x^11 + 21
4813,	x^12 + x^11 + 110
4817,	x^12 + x^11 + 45
4831,	x^12 + x^11 + 85
4861,	x^12 + x^11 + 102
4871,	x^12 + x^11 + 22
4877,	x^12 + x^11 + 12
4889,	x^12 + x^11 + 12
4903,	x^12 + x^11 + 136
4909,	x^12 + x^11 + 13
4919,	x^12 + x^11 + 26
4931,	x^12 + x^11 + 78
4933,	x^12 + x^11 + 89
4937,	x^12 + x^11 + 3
4943,	x^12 + x^11 + 223
4951,	x^12 + x^11 + 75
4957,	x^12 + x^11 + 29
4967,	x^12 + x^11 + 110
4969,	x^12 + x^11 + 51
4973,	x^12 + x^11 + 5
4987,	x^12 + x^11 + 97
4993,	x^12 + x^11 + 43
4999,	x^12 + x^11 + 155
5003,	x^12 + x^11 + 19
5009,	x^12 + x^11 + 3
5011,	x^12 + x^11 + 14
5021,	x^12 + x^11 + 146
5023,	x^12 + x^11 + 26
5039,	x^12 + x^11 + 51
5051,	x^12 + x^11 + 197
5059,	x^12 + x^11 + 292
5077,	x^12 + x^11 + 50
5081,	x^12 + x^11 + 94
5087,	x^12 + x^11 + 134
5099,	x^12 + x^11 + 41
5101,	x^12 + x^11 + 39
5107,	x^12 + x^11 + 57
5113,	x^12 + x^11 + 38
5119,	x^12 + x^11 + 31
5147,	x^12 + x^11 + 63
5153,	x^12 + x^11 + 42
5167,	x^12 + x^11 + 63
5171,	x^12 + x^11 + 58
5179,	x^12 + x^11 + 65
5189,	x^12 + x^11 + 8
5197,	x^12 + x^11 + 69
5209,	x^12 + x^11 + 19
5227,	x^12 + x^11 + 20
5231,	x^12 + x^11 + 359
5233,	x^12 + x^11 + 90
5237,	x^12 + x^11 + 72
5261,	x^12 + x^11 + 12
5273,	x^12 + x^11 + 87
5279,	x^12 + x^11 + 252
5281,	x^12 + x^11 + 7
5297,	x^12 + x^11 + 46
5303,	x^12 + x^11 + 43
5309,	x^12 + x^11 + 17
5323,	x^12 + x^11 + 30
5333,	x^12 + x^11 + 20
5347,	x^12 + x^11 + 39
5351,	x^12 + x^11 + 139
5381,	x^12 + x^11 + 10
5387,	x^12 + x^11 + 2
5393,	x^12 + x^11 + 63
5399,	x^12 + x^11 + 33
5407,	x^12 + x^11 + 65
5413,	x^12 + x^11 + 55
5417,	x^12 + x^11 + 14
5419,	x^12 + x^11 + 35
5431,	x^12 + x^11 + 109
5437,	x^12 + x^11 + 26
5441,	x^12 + x^11 + 105
5443,	x^12 + x^11 + 42
5449,	x^12 + x^11 + 92
5471,	x^12 + x^11 + 26
5477,	x^12 + x^11 + 91
5479,	x^12 + x^11 + 65
5483,	x^12 + x^11 + 23
5501,	x^12 + x^11 + 108
5503,	x^12 + x^11 + 7
5507,	x^12 + x^11 + 8
5519,	x^12 + x^11 + 73
5521,	x^12 + x^11 + 58
5527,	x^12 + x^11 + 5
5531,	x^12 + x^11 + 30
5557,	x^12 + x^11 + 141
5563,	x^12 + x^11 + 84
5569,	x^12 + x^11 + 122
5573,	x^12 + x^11 + 65
5581,	x^12 + x^11 + 26
5591,	x^12 + x^11 + 44
5623,	x^12 + x^11 + 232
5639,	x^12 + x^11 + 68
5641,	x^12 + x^11 + 85
5647,	x^12 + x^11 + 73
5651,	x^12 + x^11 + 63
5653,	x^12 + x^11 + 31
5657,	x^12 + x^11 + 59
5659,	x^12 + x^11 + 32
5669,	x^12 + x^11 + 39
5683,	x^12 + x^11 + 32
5689,	x^12 + x^11 + 103
5693,	x^12 + x^11 + 48
5701,	x^12 + x^11 + 10
5711,	x^12 + x^11 + 19
5717,	x^12 + x^11 + 47
5737,	x^12 + x^11 + 11
5741,	x^12 + x^11 + 27
5743,	x^12 + x^11 + 10
5749,	x^12 + x^11 + 182
5779,	x^12 + x^11 + 2
5783,	x^12 + x^11 + 38
5791,	x^12 + x^11 + 60
5801,	x^12 + x^11 + 23
5807,	x^12 + x^11 + 77
5813,	x^12 + x^11 + 34
5821,	x^12 + x^11 + 10
5827,	x^12 + x^11 + 14
5839,	x^12 + x^11 + 29
5843,	x^12 + x^11 + 95
5849,	x^12 + x^11 + 87
5851,	x^12 + x^11 + 21
5857,	x^12 + x^11 + 56
5861,	x^12 + x^11 + 116
5867,	x^12 + x^11 + 85
5869,	x^12 + x^11 + 29
5879,	x^12 + x^11 + 254
5881,	x^12 + x^11 + 253
5897,	x^12 + x^11 + 12
5903,	x^12 + x^11 + 7
5923,	x^12 + x^11 + 103
5927,	x^12 + x^11 + 227
5939,	x^12 + x^11 + 54
5953,	x^12 + x^11 + 95
5981,	x^12 + x^11 + 107
5987,	x^12 + x^11 + 98
6007,	x^12 + x^11 + 28
6011,	x^12 + x^11 + 11
6029,	x^12 + x^11 + 56
6037,	x^12 + x^11 + 5
6043,	x^12 + x^11 + 13
6047,	x^12 + x^11 + 26
6053,	x^12 + x^11 + 159
6067,	x^12 + x^11 + 18
6073,	x^12 + x^11 + 193
6079,	x^12 + x^11 + 86
6089,	x^12 + x^11 + 35
6091,	x^12 + x^11 + 107
6101,	x^12 + x^11 + 234
6113,	x^12 + x^11 + 78
6121,	x^12 + x^11 + 202
6131,	x^12 + x^11 + 42
6133,	x^12 + x^11 + 20
6143,	x^12 + x^11 + 21
6151,	x^12 + x^11 + 29
6163,	x^12 + x^11 + 46
6173,	x^12 + x^11 + 37
6197,	x^12 + x^11 + 34
6199,	x^12 + x^11 + 23
6203,	x^12 + x^11 + 135
6211,	x^12 + x^11 + 48
6217,	x^12 + x^11 + 93
6221,	x^12 + x^11 + 12
6229,	x^12 + x^11 + 2
6247,	x^12 + x^11 + 10
6257,	x^12 + x^11 + 161
6263,	x^12 + x^11 + 95
6269,	x^12 + x^11 + 232
6271,	x^12 + x^11 + 51
6277,	x^12 + x^11 + 24
6287,	x^12 + x^11 + 84
6299,	x^12 + x^11 + 8
6301,	x^12 + x^11 + 88
6311,	x^12 + x^11 + 112
6317,	x^12 + x^11 + 26
6323,	x^12 + x^11 + 45
6329,	x^12 + x^11 + 54
6337,	x^12 + x^11 + 45
6343,	x^12 + x^11 + 28
6353,	x^12 + x^11 + 48
6359,	x^12 + x^11 + 44
