p,	poly
6367,	x^14 + x^13 + 185
6373,	x^14 + x^13 + 77
6379,	x^14 + x^13 + 37
6389,	x^14 + x^13 + 7
6397,	x^14 + x^13 + 15
6421,	x^14 + x^13 + 30
6427,	x^14 + x^13 + 28
6449,	x^14 + x^13 + 96
6451,	x^14 + x^13 + 34
6469,	x^14 + x^13 + 42
6473,	x^14 + x^13 + 75
6481,	x^14 + x^13 + 208
6491,	x^14 + x^13 + 18
6521,	x^14 + x^13 + 21
6529,	x^14 + x^13 + 126
6547,	x^14 + x^13 + 2
6551,	x^14 + x^13 + 97
6553,	x^14 + x^13 + 77
6563,	x^14 + x^13 + 55
6569,	x^14 + x^13 + 70
6571,	x^14 + x^13 + 134
6577,	x^14 + x^13 + 159
6581,	x^14 + x^13 + 131
6599,	x^14 + x^13 + 265
6607,	x^14 + x^13 + 39
6619,	x^14 + x^13 + 28
6637,	x^14 + x^13 + 22
6653,	x^14 + x^13 + 164
6659,	x^14 + x^13 + 285
6661,	x^14 + x^13 + 11
6673,	x^14 + x^13 + 105
6679,	x^14 + x^13 + 131
6689,	x^14 + x^13 + 3
6691,	x^14 + x^13 + 213
6701,	x^14 + x^13 + 74
6703,	x^14 + x^13 + 6
6709,	x^14 + x^13 + 18
6719,	x^14 + x^13 + 26
6733,	x^14 + x^13 + 222
6737,	x^14 + x^13 + 86
6761,	x^14 + x^13 + 114
6763,	x^14 + x^13 + 7
6779,	x^14 + x^13 + 13
6781,	x^14 + x^13 + 92
6791,	x^14 + x^13 + 39
6793,	x^14 + x^13 + 10
6803,	x^14 + x^13 + 111
6823,	x^14 + x^13 + 54
6827,	x^14 + x^13 + 87
6829,	x^14 + x^13 + 10
6833,	x^14 + x^13 + 31
6841,	x^14 + x^13 + 103
6857,	x^14 + x^13 + 35
6863,	x^14 + x^13 + 45
6869,	x^14 + x^13 + 23
6871,	x^14 + x^13 + 66
6883,	x^14 + x^13 + 78
6899,	x^14 + x^13 + 7
6907,	x^14 + x^13 + 3
6911,	x^14 + x^13 + 42
6917,	x^14 + x^13 + 3
6947,	x^14 + x^13 + 143
6949,	x^14 + x^13 + 24
6959,	x^14 + x^13 + 184
6961,	x^14 + x^13 + 53
6967,	x^14 + x^13 + 5
6971,	x^14 + x^13 + 116
6977,	x^14 + x^13 + 5
6983,	x^14 + x^13 + 10
6991,	x^14 + x^13 + 116
6997,	x^14 + x^13 + 72
7001,	x^14 + x^13 + 34
7013,	x^14 + x^13 + 13
7019,	x^14 + x^13 + 59
7027,	x^14 + x^13 + 18
7039,	x^14 + x^13 + 14
7043,	x^14 + x^13 + 2
7057,	x^14 + x^13 + 43
7069,	x^14 + x^13 + 53
7079,	x^14 + x^13 + 123
7103,	x^14 + x^13 + 30
7109,	x^14 + x^13 + 62
7121,	x^14 + x^13 + 75
7127,	x^14 + x^13 + 148
7129,	x^14 + x^13 + 163
7151,	x^14 + x^13 + 44
7159,	x^14 + x^13 + 87
7177,	x^14 + x^13 + 110
7187,	x^14 + x^13 + 34
7193,	x^14 + x^13 + 44
7207,	x^14 + x^13 + 19
7211,	x^14 + x^13 + 94
7213,	x^14 + x^13 + 43
7219,	x^14 + x^13 + 10
7229,	x^14 + x^13 + 91
7237,	x^14 + x^13 + 15
7243,	x^14 + x^13 + 35
7247,	x^14 + x^13 + 66
7253,	x^14 + x^13 + 12
7283,	x^14 + x^13 + 159
7297,	x^14 + x^13 + 109
7307,	x^14 + x^13 + 119
7309,	x^14 + x^13 + 19
7321,	x^14 + x^13 + 78
7331,	x^14 + x^13 + 2
7333,	x^14 + x^13 + 56
7349,	x^14 + x^13 + 83
7351,	x^14 + x^13 + 120
7369,	x^14 + x^13 + 26
7393,	x^14 + x^13 + 53
7411,	x^14 + x^13 + 47
7417,	x^14 + x^13 + 20
7433,	x^14 + x^13 + 88
7451,	x^14 + x^13 + 39
7457,	x^14 + x^13 + 17
7459,	x^14 + x^13 + 51
7477,	x^14 + x^13 + 45
7481,	x^14 + x^13 + 33
7487,	x^14 + x^13 + 20
7489,	x^14 + x^13 + 303
7499,	x^14 + x^13 + 8
7507,	x^14 + x^13 + 30
7517,	x^14 + x^13 + 159
7523,	x^14 + x^13 + 69
7529,	x^14 + x^13 + 185
7537,	x^14 + x^13 + 7
7541,	x^14 + x^13 + 62
7547,	x^14 + x^13 + 135
7549,	x^14 + x^13 + 7
7559,	x^14 + x^13 + 285
7561,	x^14 + x^13 + 79
7573,	x^14 + x^13 + 41
7577,	x^14 + x^13 + 23
7583,	x^14 + x^13 + 30
7589,	x^14 + x^13 + 97
7591,	x^14 + x^13 + 574
7603,	x^14 + x^13 + 75
7607,	x^14 + x^13 + 5
7621,	x^14 + x^13 + 35
7639,	x^14 + x^13 + 303
7643,	x^14 + x^13 + 176
7649,	x^14 + x^13 + 108
7669,	x^14 + x^13 + 18
7673,	x^14 + x^13 + 141
7681,	x^14 + x^13 + 31
7687,	x^14 + x^13 + 80
7691,	x^14 + x^13 + 68
7699,	x^14 + x^13 + 40
7703,	x^14 + x^13 + 13
7717,	x^14 + x^13 + 18
7723,	x^14 + x^13 + 19
7727,	x^14 + x^13 + 40
7741,	x^14 + x^13 + 68
7753,	x^14 + x^13 + 47
7757,	x^14 + x^13 + 143
7759,	x^14 + x^13 + 13
7789,	x^14 + x^13 + 7
7793,	x^14 + x^13 + 23
7817,	x^14 + x^13 + 10
7823,	x^14 + x^13 + 118
7829,	x^14 + x^13 + 82
7841,	x^14 + x^13 + 29
7853,	x^14 + x^13 + 147
7867,	x^14 + x^13 + 14
7873,	x^14 + x^13 + 87
7877,	x^14 + x^13 + 138
7879,	x^14 + x^13 + 143
7883,	x^14 + x^13 + 200
7901,	x^14 + x^13 + 48
7907,	x^14 + x^13 + 34
7919,	x^14 + x^13 + 26
7927,	x^14 + x^13 + 3
7933,	x^14 + x^13 + 42
7937,	x^14 + x^13 + 47
7949,	x^14 + x^13 + 18
7951,	x^14 + x^13 + 19
7963,	x^14 + x^13 + 28
7993,	x^14 + x^13 + 52
8009,	x^14 + x^13 + 84
8011,	x^14 + x^13 + 56
8017,	x^14 + x^13 + 10
8039,	x^14 + x^13 + 47
8053,	x^14 + x^13 + 96
8059,	x^14 + x^13 + 130
8069,	x^14 + x^13 + 153
8081,	x^14 + x^13 + 69
8087,	x^14 + x^13 + 107
8089,	x^14 + x^13 + 111
8093,	x^14 + x^13 + 11
8101,	x^14 + x^13 + 37
8111,	x^14 + x^13 + 159
8117,	x^14 + x^13 + 29
8123,	x^14 + x^13 + 31
8147,	x^14 + x^13 + 89
8161,	x^14 + x^13 + 197
8167,	x^14 + x^13 + 94
8171,	x^14 + x^13 + 43
8179,	x^14 + x^13 + 2
8191,	x^14 + x^13 + 118
8209,	x^14 + x^13 + 37
8219,	x^14 + x^13 + 26
8221,	x^14 + x^13 + 47
8231,	x^14 + x^13 + 208
8233,	x^14 + x^13 + 30
8237,	x^14 + x^13 + 31
8243,	x^14 + x^13 + 44
8263,	x^14 + x^13 + 41
8269,	x^14 + x^13 + 86
8273,	x^14 + x^13 + 106
8287,	x^14 + x^13 + 102
8291,	x^14 + x^13 + 22
8293,	x^14 + x^13 + 273
8297,	x^14 + x^13 + 55
8311,	x^14 + x^13 + 12
8317,	x^14 + x^13 + 232
8329,	x^14 + x^13 + 79
8353,	x^14 + x^13 + 68
8363,	x^14 + x^13 + 24
8369,	x^14 + x^13 + 6
8377,	x^14 + x^13 + 22
8387,	x^14 + x^13 + 50
8389,	x^14 + x^13 + 47
8419,	x^14 + x^13 + 31
8423,	x^14 + x^13 + 73
8429,	x^14 + x^13 + 14
8431,	x^14 + x^13 + 159
8443,	x^14 + x^13 + 2
8447,	x^14 + x^13 + 276
8461,	x^14 + x^13 + 31
8467,	x^14 + x^13 + 104
8501,	x^14 + x^13 + 10
8513,	x^14 + x^13 + 10
8521,	x^14 + x^13 + 23
8527,	x^14 + x^13 + 96
8537,	x^14 + x^13 + 17
8539,	x^14 + x^13 + 41
8543,	x^14 + x^13 + 47
8563,	x^14 + x^13 + 118
8573,	x^14 + x^13 + 2
8581,	x^14 + x^13 + 6
8597,	x^14 + x^13 + 59
8599,	x^14 + x^13 + 3
8609,	x^14 + x^13 + 28
8623,	x^14 + x^13 + 40
8627,	x^14 + x^13 + 33
8629,	x^14 + x^13 + 63
8641,	x^14 + x^13 + 102
8647,	x^14 + x^13 + 13
8663,	x^14 + x^13 + 29
8669,	x^14 + x^13 + 34
8677,	x^14 + x^13 + 35
8681,	x^14 + x^13 + 77
8689,	x^14 + x^13 + 141
8693,	x^14 + x^13 + 42
8699,	x^14 + x^13 + 8
8707,	x^14 + x^13 + 71
8713,	x^14 + x^13 + 60
8719,	x^14 + x^13 + 30
8731,	x^14 + x^13 + 53
8737,	x^14 + x^13 + 305
8741,	x^14 + x^13 + 68
8747,	x^14 + x^13 + 2
8753,	x^14 + x^13 + 6
8761,	x^14 + x^13 + 37
8779,	x^14 + x^13 + 86
8783,	x^14 + x^13 + 11
8803,	x^14 + x^13 + 42
8807,	x^14 + x^13 + 95
8819,	x^14 + x^13 + 103
8821,	x^14 + x^13 + 94
8831,	x^14 + x^13 + 87
8837,	x^14 + x^13 + 32
8839,	x^14 + x^13 + 38
8849,	x^14 + x^13 + 21
8861,	x^14 + x^13 + 42
8863,	x^14 + x^13 + 24
8867,	x^14 + x^13 + 2
8887,	x^14 + x^13 + 102
8893,	x^14 + x^13 + 22
8923,	x^14 + x^13 + 5
8929,	x^14 + x^13 + 114
8933,	x^14 + x^13 + 20
8941,	x^14 + x^13 + 89
8951,	x^14 + x^13 + 71
8963,	x^14 + x^13 + 11
8969,	x^14 + x^13 + 48
8971,	x^14 + x^13 + 28
8999,	x^14 + x^13 + 7
9001,	x^14 + x^13 + 193
9007,	x^14 + x^13 + 96
9011,	x^14 + x^13 + 37
9013,	x^14 + x^13 + 88
9029,	x^14 + x^13 + 69
9041,	x^14 + x^13 + 114
9043,	x^14 + x^13 + 3
9049,	x^14 + x^13 + 7
9059,	x^14 + x^13 + 28
9067,	x^14 + x^13 + 30
9091,	x^14 + x^13 + 19
9103,	x^14 + x^13 + 23
9109,	x^14 + x^13 + 87
9127,	x^14 + x^13 + 123
9133,	x^14 + x^13 + 13
9137,	x^14 + x^13 + 217
9151,	x^14 + x^13 + 12
9157,	x^14 + x^13 + 31
9161,	x^14 + x^13 + 77
9173,	x^14 + x^13 + 17
9181,	x^14 + x^13 + 73
9187,	x^14 + x^13 + 3
9199,	x^14 + x^13 + 138
9203,	x^14 + x^13 + 51
9209,	x^14 + x^13 + 52
9221,	x^14 + x^13 + 119
9227,	x^14 + x^13 + 15
9239,	x^14 + x^13 + 38
9241,	x^14 + x^13 + 79
9257,	x^14 + x^13 + 12
9277,	x^14 + x^13 + 13
9281,	x^14 + x^13 + 30
9283,	x^14 + x^13 + 3
9293,	x^14 + x^13 + 2
9311,	x^14 + x^13 + 91
9319,	x^14 + x^13 + 56
9323,	x^14 + x^13 + 23
9337,	x^14 + x^13 + 47
9341,	x^14 + x^13 + 7
9343,	x^14 + x^13 + 118
9349,	x^14 + x^13 + 161
9371,	x^14 + x^13 + 249
9377,	x^14 + x^13 + 41
9391,	x^14 + x^13 + 3
9397,	x^14 + x^13 + 22
9403,	x^14 + x^13 + 75
9413,	x^14 + x^13 + 69
9419,	x^14 + x^13 + 128
9421,	x^14 + x^13 + 2
9431,	x^14 + x^13 + 78
9433,	x^14 + x^13 + 85
9437,	x^14 + x^13 + 67
9439,	x^14 + x^13 + 99
9461,	x^14 + x^13 + 12
9463,	x^14 + x^13 + 42
9467,	x^14 + x^13 + 98
9473,	x^14 + x^13 + 23
9479,	x^14 + x^13 + 35
9491,	x^14 + x^13 + 101
9497,	x^14 + x^13 + 77
9511,	x^14 + x^13 + 19
9521,	x^14 + x^13 + 3
9533,	x^14 + x^13 + 45
9539,	x^14 + x^13 + 50
9547,	x^14 + x^13 + 14
9551,	x^14 + x^13 + 97
9587,	x^14 + x^13 + 43
9601,	x^14 + x^13 + 118
9613,	x^14 + x^13 + 15
9619,	x^14 + x^13 + 407
9623,	x^14 + x^13 + 19
9629,	x^14 + x^13 + 10
9631,	x^14 + x^13 + 48
9643,	x^14 + x^13 + 5
9649,	x^14 + x^13 + 175
9661,	x^14 + x^13 + 141
9677,	x^14 + x^13 + 28
9679,	x^14 + x^13 + 107
9689,	x^14 + x^13 + 101
9697,	x^14 + x^13 + 77
9719,	x^14 + x^13 + 172
9721,	x^14 + x^13 + 14
9733,	x^14 + x^13 + 86
9739,	x^14 + x^13 + 52
9743,	x^14 + x^13 + 35
9749,	x^14 + x^13 + 132
9767,	x^14 + x^13 + 173
9769,	x^14 + x^13 + 26
9781,	x^14 + x^13 + 106
9787,	x^14 + x^13 + 116
9791,	x^14 + x^13 + 99
9803,	x^14 + x^13 + 8
9811,	x^14 + x^13 + 26
9817,	x^14 + x^13 + 46
9829,	x^14 + x^13 + 73
9833,	x^14 + x^13 + 26
9839,	x^14 + x^13 + 19
9851,	x^14 + x^13 + 18
9857,	x^14 + x^13 + 45
9859,	x^14 + x^13 + 37
9871,	x^14 + x^13 + 37
9883,	x^14 + x^13 + 3
9887,	x^14 + x^13 + 70
9901,	x^14 + x^13 + 50
9907,	x^14 + x^13 + 29
9923,	x^14 + x^13 + 6
9929,	x^14 + x^13 + 35
9931,	x^14 + x^13 + 495
9941,	x^14 + x^13 + 18
9949,	x^14 + x^13 + 179
9967,	x^14 + x^13 + 46
9973,	x^14 + x^13 + 87
10007,	x^14 + x^13 + 37
10009,	x^14 + x^13 + 42
10037,	x^14 + x^13 + 17
10039,	x^14 + x^13 + 47
10061,	x^14 + x^13 + 72
10067,	x^14 + x^13 + 24
10069,	x^14 + x^13 + 41
10079,	x^14 + x^13 + 282
10091,	x^14 + x^13 + 158
10093,	x^14 + x^13 + 21
10099,	x^14 + x^13 + 40
10103,	x^14 + x^13 + 112
10111,	x^14 + x^13 + 31
10133,	x^14 + x^13 + 11
10139,	x^14 + x^13 + 54
10141,	x^14 + x^13 + 102
10151,	x^14 + x^13 + 39
10159,	x^14 + x^13 + 68
10163,	x^14 + x^13 + 15
10169,	x^14 + x^13 + 120
10177,	x^14 + x^13 + 26
10181,	x^14 + x^13 + 2
10193,	x^14 + x^13 + 3
10211,	x^14 + x^13 + 17
10223,	x^14 + x^13 + 19
10243,	x^14 + x^13 + 7
10247,	x^14 + x^13 + 120
10253,	x^14 + x^13 + 50
10259,	x^14 + x^13 + 28
10267,	x^14 + x^13 + 162
10271,	x^14 + x^13 + 14
10273,	x^14 + x^13 + 34
10289,	x^14 + x^13 + 43
10301,	x^14 + x^13 + 22
10303,	x^14 + x^13 + 48
10313,	x^14 + x^13 + 198
10321,	x^14 + x^13 + 23
10331,	x^14 + x^13 + 42
10333,	x^14 + x^13 + 5
10337,	x^14 + x^13 + 11
10343,	x^14 + x^13 + 10
10357,	x^14 + x^13 + 54
10369,	x^14 + x^13 + 55
10391,	x^14 + x^13 + 161
10399,	x^14 + x^13 + 19
10427,	x^14 + x^13 + 77
10429,	x^14 + x^13 + 98
10433,	x^14 + x^13 + 12
10453,	x^14 + x^13 + 141
10457,	x^14 + x^13 + 44
10459,	x^14 + x^13 + 111
10463,	x^14 + x^13 + 113
10477,	x^14 + x^13 + 76
10487,	x^14 + x^13 + 44
10499,	x^14 + x^13 + 62
10501,	x^14 + x^13 + 107
10513,	x^14 + x^13 + 136
10529,	x^14 + x^13 + 73
10531,	x^14 + x^13 + 21
10559,	x^14 + x^13 + 29
10567,	x^14 + x^13 + 7
10589,	x^14 + x^13 + 18
10597,	x^14 + x^13 + 187
10601,	x^14 + x^13 + 11
10607,	x^14 + x^13 + 31
10613,	x^14 + x^13 + 68
10627,	x^14 + x^13 + 58
10631,	x^14 + x^13 + 163
10639,	x^14 + x^13 + 42
10651,	x^14 + x^13 + 29
10657,	x^14 + x^13 + 56
10663,	x^14 + x^13 + 19
10667,	x^14 + x^13 + 5
10687,	x^14 + x^13 + 45
10691,	x^14 + x^13 + 122
10709,	x^14 + x^13 + 145
10711,	x^14 + x^13 + 119
10723,	x^14 + x^13 + 35
10729,	x^14 + x^13 + 53
10733,	x^14 + x^13 + 44
10739,	x^14 + x^13 + 10
10753,	x^14 + x^13 + 208
10771,	x^14 + x^13 + 118
10781,	x^14 + x^13 + 162
10789,	x^14 + x^13 + 73
10799,	x^14 + x^13 + 86
10831,	x^14 + x^13 + 119
10837,	x^14 + x^13 + 52
10847,	x^14 + x^13 + 5
10853,	x^14 + x^13 + 18
10859,	x^14 + x^13 + 8
10861,	x^14 + x^13 + 13
10867,	x^14 + x^13 + 174
10883,	x^14 + x^13 + 23
10889,	x^14 + x^13 + 3
10891,	x^14 + x^13 + 60
10903,	x^14 + x^13 + 3
10909,	x^14 + x^13 + 54
10937,	x^14 + x^13 + 63
10939,	x^14 + x^13 + 65
10949,	x^14 + x^13 + 101
10957,	x^14 + x^13 + 80
10973,	x^14 + x^13 + 71
10979,	x^14 + x^13 + 11
10987,	x^14 + x^13 + 13
10993,	x^14 + x^13 + 56
11003,	x^14 + x^13 + 11
11027,	x^14 + x^13 + 60
11047,	x^14 + x^13 + 44
11057,	x^14 + x^13 + 67
11059,	x^14 + x^13 + 29
11069,	x^14 + x^13 + 15
11071,	x^14 + x^13 + 46
11083,	x^14 + x^13 + 78
11087,	x^14 + x^13 + 83
11093,	x^14 + x^13 + 29
11113,	x^14 + x^13 + 43
11117,	x^14 + x^13 + 19
11119,	x^14 + x^13 + 54
11131,	x^14 + x^13 + 90
11149,	x^14 + x^13 + 13
11159,	x^14 + x^13 + 82
11161,	x^14 + x^13 + 118
11171,	x^14 + x^13 + 50
11173,	x^14 + x^13 + 191
11177,	x^14 + x^13 + 31
11197,	x^14 + x^13 + 2
11213,	x^14 + x^13 + 32
11239,	x^14 + x^13 + 3
11243,	x^14 + x^13 + 138
11251,	x^14 + x^13 + 13
11257,	x^14 + x^13 + 35
11261,	x^14 + x^13 + 11
11273,	x^14 + x^13 + 10
11279,	x^14 + x^13 + 65
11287,	x^14 + x^13 + 38
11299,	x^14 + x^13 + 15
11311,	x^14 + x^13 + 136
11317,	x^14 + x^13 + 2
11321,	x^14 + x^13 + 54
11329,	x^14 + x^13 + 170
11351,	x^14 + x^13 + 14
11353,	x^14 + x^13 + 23
11369,	x^14 + x^13 + 223
11383,	x^14 + x^13 + 147
11393,	x^14 + x^13 + 19
11399,	x^14 + x^13 + 88
11411,	x^14 + x^13 + 21
11423,	x^14 + x^13 + 58
11437,	x^14 + x^13 + 80
11443,	x^14 + x^13 + 53
11447,	x^14 + x^13 + 17
11467,	x^14 + x^13 + 163
11471,	x^14 + x^13 + 26
11483,	x^14 + x^13 + 83
11489,	x^14 + x^13 + 93
11491,	x^14 + x^13 + 163
11497,	x^14 + x^13 + 7
11503,	x^14 + x^13 + 3
11519,	x^14 + x^13 + 212
11527,	x^14 + x^13 + 33
11549,	x^14 + x^13 + 3
11551,	x^14 + x^13 + 7
11579,	x^14 + x^13 + 30
11587,	x^14 + x^13 + 3
11593,	x^14 + x^13 + 66
11597,	x^14 + x^13 + 50
11617,	x^14 + x^13 + 17
11621,	x^14 + x^13 + 76
11633,	x^14 + x^13 + 191
11657,	x^14 + x^13 + 35
11677,	x^14 + x^13 + 134
11681,	x^14 + x^13 + 149
11689,	x^14 + x^13 + 47
11699,	x^14 + x^13 + 50
11701,	x^14 + x^13 + 24
11717,	x^14 + x^13 + 118
11719,	x^14 + x^13 + 23
11731,	x^14 + x^13 + 14
11743,	x^14 + x^13 + 46
11777,	x^14 + x^13 + 12
11779,	x^14 + x^13 + 51
11783,	x^14 + x^13 + 14
11789,	x^14 + x^13 + 12
11801,	x^14 + x^13 + 41
11807,	x^14 + x^13 + 140
11813,	x^14 + x^13 + 32
11821,	x^14 + x^13 + 107
11827,	x^14 + x^13 + 59
11831,	x^14 + x^13 + 124
11833,	x^14 + x^13 + 99
11839,	x^14 + x^13 + 7
11863,	x^14 + x^13 + 89
11867,	x^14 + x^13 + 20
11887,	x^14 + x^13 + 58
11897,	x^14 + x^13 + 5
11903,	x^14 + x^13 + 30
11909,	x^14 + x^13 + 135
11923,	x^14 + x^13 + 30
11927,	x^14 + x^13 + 22
11933,	x^14 + x^13 + 23
11939,	x^14 + x^13 + 23
11941,	x^14 + x^13 + 11
11953,	x^14 + x^13 + 30
11959,	x^14 + x^13 + 51
11969,	x^14 + x^13 + 3
11971,	x^14 + x^13 + 141
11981,	x^14 + x^13 + 21
11987,	x^14 + x^13 + 18
12007,	x^14 + x^13 + 43
12011,	x^14 + x^13 + 70
12037,	x^14 + x^13 + 18
12041,	x^14 + x^13 + 54
12043,	x^14 + x^13 + 53
12049,	x^14 + x^13 + 69
12071,	x^14 + x^13 + 167
12073,	x^14 + x^13 + 30
12097,	x^14 + x^13 + 51
12101,	x^14 + x^13 + 31
12107,	x^14 + x^13 + 8
12109,	x^14 + x^13 + 158
12113,	x^14 + x^13 + 14
12119,	x^14 + x^13 + 95
12143,	x^14 + x^13 + 90
12149,	x^14 + x^13 + 27
12157,	x^14 + x^13 + 34
12161,	x^14 + x^13 + 29
12163,	x^14 + x^13 + 52
12197,	x^14 + x^13 + 7
12203,	x^14 + x^13 + 32
12211,	x^14 + x^13 + 14
12227,	x^14 + x^13 + 15
12239,	x^14 + x^13 + 92
12241,	x^14 + x^13 + 53
12251,	x^14 + x^13 + 270
12253,	x^14 + x^13 + 71
12263,	x^14 + x^13 + 120
12269,	x^14 + x^13 + 123
12277,	x^14 + x^13 + 57
12281,	x^14 + x^13 + 7
12289,	x^14 + x^13 + 66
12301,	x^14 + x^13 + 2
12323,	x^14 + x^13 + 162
12329,	x^14 + x^13 + 6
12343,	x^14 + x^13 + 28
12347,	x^14 + x^13 + 31
12373,	x^14 + x^13 + 23
12377,	x^14 + x^13 + 6
12379,	x^14 + x^13 + 2
12391,	x^14 + x^13 + 255
12401,	x^14 + x^13 + 113
12409,	x^14 + x^13 + 7
12413,	x^14 + x^13 + 45
12421,	x^14 + x^13 + 138
12433,	x^14 + x^13 + 90
12437,	x^14 + x^13 + 48
12451,	x^14 + x^13 + 103
12457,	x^14 + x^13 + 161
12473,	x^14 + x^13 + 274
12479,	x^14 + x^13 + 71
12487,	x^14 + x^13 + 54
12491,	x^14 + x^13 + 96
12497,	x^14 + x^13 + 42
12503,	x^14 + x^13 + 31
12511,	x^14 + x^13 + 94
12517,	x^14 + x^13 + 11
12527,	x^14 + x^13 + 59
12539,	x^14 + x^13 + 6
12541,	x^14 + x^13 + 72
12547,	x^14 + x^13 + 19
12553,	x^14 + x^13 + 39
12569,	x^14 + x^13 + 76
12577,	x^14 + x^13 + 80
12583,	x^14 + x^13 + 38
12589,	x^14 + x^13 + 47
12601,	x^14 + x^13 + 122
12611,	x^14 + x^13 + 38
12613,	x^14 + x^13 + 5
12619,	x^14 + x^13 + 60
12637,	x^14 + x^13 + 66
12641,	x^14 + x^13 + 24
12647,	x^14 + x^13 + 35
12653,	x^14 + x^13 + 67
12659,	x^14 + x^13 + 54
12671,	x^14 + x^13 + 57
12689,	x^14 + x^13 + 28
12697,	x^14 + x^13 + 322
12703,	x^14 + x^13 + 12
12713,	x^14 + x^13 + 92
12721,	x^14 + x^13 + 17
12739,	x^14 + x^13 + 191
12743,	x^14 + x^13 + 30
12757,	x^14 + x^13 + 15
12763,	x^14 + x^13 + 32
12781,	x^14 + x^13 + 46
12791,	x^14 + x^13 + 28
12799,	x^14 + x^13 + 141
12809,	x^14 + x^13 + 126
12821,	x^14 + x^13 + 12
12823,	x^14 + x^13 + 10
12829,	x^14 + x^13 + 31
12841,	x^14 + x^13 + 170
12853,	x^14 + x^13 + 58
12889,	x^14 + x^13 + 68
12893,	x^14 + x^13 + 37
12899,	x^14 + x^13 + 126
12907,	x^14 + x^13 + 56
12911,	x^14 + x^13 + 26
12917,	x^14 + x^13 + 33
12919,	x^14 + x^13 + 56
12923,	x^14 + x^13 + 87
12941,	x^14 + x^13 + 114
12953,	x^14 + x^13 + 29
12959,	x^14 + x^13 + 26
12967,	x^14 + x^13 + 20
12973,	x^14 + x^13 + 56
12979,	x^14 + x^13 + 51
12983,	x^14 + x^13 + 106
13001,	x^14 + x^13 + 105
13003,	x^14 + x^13 + 20
13007,	x^14 + x^13 + 90
13009,	x^14 + x^13 + 41
13033,	x^14 + x^13 + 126
13037,	x^14 + x^13 + 5
13043,	x^14 + x^13 + 34
13049,	x^14 + x^13 + 12
13063,	x^14 + x^13 + 109
13093,	x^14 + x^13 + 226
13099,	x^14 + x^13 + 62
13103,	x^14 + x^13 + 69
13109,	x^14 + x^13 + 10
13121,	x^14 + x^13 + 7
13127,	x^14 + x^13 + 41
13147,	x^14 + x^13 + 151
13151,	x^14 + x^13 + 134
13159,	x^14 + x^13 + 21
13163,	x^14 + x^13 + 50
13171,	x^14 + x^13 + 52
13177,	x^14 + x^13 + 5
13183,	x^14 + x^13 + 156
13187,	x^14 + x^13 + 106
13217,	x^14 + x^13 + 11
13219,	x^14 + x^13 + 33
13229,	x^14 + x^13 + 8
13241,	x^14 + x^13 + 27
13249,	x^14 + x^13 + 118
13259,	x^14 + x^13 + 24
13267,	x^14 + x^13 + 68
13291,	x^14 + x^13 + 277
13297,	x^14 + x^13 + 41
13309,	x^14 + x^13 + 6
13313,	x^14 + x^13 + 56
13327,	x^14 + x^13 + 95
13331,	x^14 + x^13 + 202
13337,	x^14 + x^13 + 73
13339,	x^14 + x^13 + 91
13367,	x^14 + x^13 + 217
13381,	x^14 + x^13 + 50
13397,	x^14 + x^13 + 32
13399,	x^14 + x^13 + 126
13411,	x^14 + x^13 + 48
13417,	x^14 + x^13 + 109
13421,	x^14 + x^13 + 78
13441,	x^14 + x^13 + 29
13451,	x^14 + x^13 + 11
13457,	x^14 + x^13 + 20
13463,	x^14 + x^13 + 26
13469,	x^14 + x^13 + 102
13477,	x^14 + x^13 + 2
13487,	x^14 + x^13 + 39
13499,	x^14 + x^13 + 14
13513,	x^14 + x^13 + 15
13523,	x^14 + x^13 + 137
13537,	x^14 + x^13 + 91
13553,	x^14 + x^13 + 51
13567,	x^14 + x^13 + 44
13577,	x^14 + x^13 + 57
13591,	x^14 + x^13 + 3
13597,	x^14 + x^13 + 86
13613,	x^14 + x^13 + 67
13619,	x^14 + x^13 + 32
13627,	x^14 + x^13 + 17
13633,	x^14 + x^13 + 53
13649,	x^14 + x^13 + 79
13669,	x^14 + x^13 + 18
13679,	x^14 + x^13 + 141
13681,	x^14 + x^13 + 52
13687,	x^14 + x^13 + 31
13691,	x^14 + x^13 + 179
13693,	x^14 + x^13 + 6
13697,	x^14 + x^13 + 13
13709,	x^14 + x^13 + 48
13711,	x^14 + x^13 + 114
13721,	x^14 + x^13 + 127
13723,	x^14 + x^13 + 80
13729,	x^14 + x^13 + 68
13751,	x^14 + x^13 + 67
13757,	x^14 + x^13 + 110
13759,	x^14 + x^13 + 83
13763,	x^14 + x^13 + 50
13781,	x^14 + x^13 + 50
13789,	x^14 + x^13 + 237
13799,	x^14 + x^13 + 84
13807,	x^14 + x^13 + 40
13829,	x^14 + x^13 + 11
13831,	x^14 + x^13 + 85
13841,	x^14 + x^13 + 103
13859,	x^14 + x^13 + 236
13873,	x^14 + x^13 + 19
13877,	x^14 + x^13 + 86
13879,	x^14 + x^13 + 123
13883,	x^14 + x^13 + 5
13901,	x^14 + x^13 + 160
13903,	x^14 + x^13 + 146
13907,	x^14 + x^13 + 128
13913,	x^14 + x^13 + 34
13921,	x^14 + x^13 + 211
13931,	x^14 + x^13 + 67
13933,	x^14 + x^13 + 5
13963,	x^14 + x^13 + 5
13967,	x^14 + x^13 + 58
13997,	x^14 + x^13 + 68
13999,	x^14 + x^13 + 86
