p,	poly
182131,	x^30 + x^29 + 53
182141,	x^30 + x^29 + 367
182159,	x^30 + x^29 + 258
182167,	x^30 + x^29 + 247
182177,	x^30 + x^29 + 6
182179,	x^30 + x^29 + 160
182201,	x^30 + x^29 + 362
182209,	x^30 + x^29 + 172
182233,	x^30 + x^29 + 183
182239,	x^30 + x^29 + 52
182243,	x^30 + x^29 + 43
182261,	x^30 + x^29 + 1046
182279,	x^30 + x^29 + 111
182297,	x^30 + x^29 + 116
182309,	x^30 + x^29 + 40
182333,	x^30 + x^29 + 124
182339,	x^30 + x^29 + 278
182341,	x^30 + x^29 + 34
182353,	x^30 + x^29 + 26
182387,	x^30 + x^29 + 142
182389,	x^30 + x^29 + 90
182417,	x^30 + x^29 + 410
182423,	x^30 + x^29 + 38
182431,	x^30 + x^29 + 82
182443,	x^30 + x^29 + 495
182453,	x^30 + x^29 + 8
182467,	x^30 + x^29 + 528
182471,	x^30 + x^29 + 70
182473,	x^30 + x^29 + 380
182489,	x^30 + x^29 + 383
182503,	x^30 + x^29 + 315
182509,	x^30 + x^29 + 63
182519,	x^30 + x^29 + 228
182537,	x^30 + x^29 + 20
182549,	x^30 + x^29 + 667
182561,	x^30 + x^29 + 111
182579,	x^30 + x^29 + 30
182587,	x^30 + x^29 + 45
182593,	x^30 + x^29 + 21
182599,	x^30 + x^29 + 165
182603,	x^30 + x^29 + 44
182617,	x^30 + x^29 + 140
182627,	x^30 + x^29 + 85
182639,	x^30 + x^29 + 223
182641,	x^30 + x^29 + 34
182653,	x^30 + x^29 + 292
182657,	x^30 + x^29 + 89
182659,	x^30 + x^29 + 200
182681,	x^30 + x^29 + 133
182687,	x^30 + x^29 + 84
182701,	x^30 + x^29 + 327
182711,	x^30 + x^29 + 932
182713,	x^30 + x^29 + 21
182747,	x^30 + x^29 + 57
182773,	x^30 + x^29 + 15
182779,	x^30 + x^29 + 89
182789,	x^30 + x^29 + 8
182803,	x^30 + x^29 + 39
182813,	x^30 + x^29 + 78
182821,	x^30 + x^29 + 73
182839,	x^30 + x^29 + 91
182851,	x^30 + x^29 + 138
182857,	x^30 + x^29 + 69
182867,	x^30 + x^29 + 105
182887,	x^30 + x^29 + 22
182893,	x^30 + x^29 + 51
182899,	x^30 + x^29 + 309
182921,	x^30 + x^29 + 397
182927,	x^30 + x^29 + 316
182929,	x^30 + x^29 + 78
182933,	x^30 + x^29 + 27
182953,	x^30 + x^29 + 260
182957,	x^30 + x^29 + 152
182969,	x^30 + x^29 + 7
182981,	x^30 + x^29 + 383
182999,	x^30 + x^29 + 157
183023,	x^30 + x^29 + 143
183037,	x^30 + x^29 + 720
183041,	x^30 + x^29 + 41
183047,	x^30 + x^29 + 46
183059,	x^30 + x^29 + 24
183067,	x^30 + x^29 + 284
183089,	x^30 + x^29 + 146
183091,	x^30 + x^29 + 160
183119,	x^30 + x^29 + 34
183151,	x^30 + x^29 + 375
183167,	x^30 + x^29 + 253
183191,	x^30 + x^29 + 258
183203,	x^30 + x^29 + 486
183247,	x^30 + x^29 + 152
183259,	x^30 + x^29 + 70
183263,	x^30 + x^29 + 306
183283,	x^30 + x^29 + 153
183289,	x^30 + x^29 + 102
183299,	x^30 + x^29 + 68
183301,	x^30 + x^29 + 475
183307,	x^30 + x^29 + 537
183317,	x^30 + x^29 + 2
183319,	x^30 + x^29 + 31
183329,	x^30 + x^29 + 413
183343,	x^30 + x^29 + 78
183349,	x^30 + x^29 + 291
183361,	x^30 + x^29 + 63
183373,	x^30 + x^29 + 58
183377,	x^30 + x^29 + 243
183383,	x^30 + x^29 + 180
183389,	x^30 + x^29 + 42
183397,	x^30 + x^29 + 14
183437,	x^30 + x^29 + 93
183439,	x^30 + x^29 + 12
183451,	x^30 + x^29 + 66
183461,	x^30 + x^29 + 233
183473,	x^30 + x^29 + 353
183479,	x^30 + x^29 + 23
183487,	x^30 + x^29 + 26
183497,	x^30 + x^29 + 296
183499,	x^30 + x^29 + 156
183503,	x^30 + x^29 + 207
183509,	x^30 + x^29 + 143
183511,	x^30 + x^29 + 51
183523,	x^30 + x^29 + 118
183527,	x^30 + x^29 + 301
183569,	x^30 + x^29 + 215
183571,	x^30 + x^29 + 13
183577,	x^30 + x^29 + 46
183581,	x^30 + x^29 + 305
183587,	x^30 + x^29 + 34
183593,	x^30 + x^29 + 47
183611,	x^30 + x^29 + 8
183637,	x^30 + x^29 + 111
183661,	x^30 + x^29 + 174
183683,	x^30 + x^29 + 281
183691,	x^30 + x^29 + 112
183697,	x^30 + x^29 + 126
183707,	x^30 + x^29 + 83
183709,	x^30 + x^29 + 134
183713,	x^30 + x^29 + 215
183761,	x^30 + x^29 + 271
183763,	x^30 + x^29 + 29
183797,	x^30 + x^29 + 18
183809,	x^30 + x^29 + 126
183823,	x^30 + x^29 + 494
183829,	x^30 + x^29 + 96
183871,	x^30 + x^29 + 389
183877,	x^30 + x^29 + 5
183881,	x^30 + x^29 + 150
183907,	x^30 + x^29 + 46
183917,	x^30 + x^29 + 158
183919,	x^30 + x^29 + 3
183943,	x^30 + x^29 + 63
183949,	x^30 + x^29 + 89
183959,	x^30 + x^29 + 19
183971,	x^30 + x^29 + 2
183973,	x^30 + x^29 + 217
183979,	x^30 + x^29 + 60
184003,	x^30 + x^29 + 20
184007,	x^30 + x^29 + 61
184013,	x^30 + x^29 + 33
184031,	x^30 + x^29 + 68
184039,	x^30 + x^29 + 24
184043,	x^30 + x^29 + 80
184057,	x^30 + x^29 + 40
184073,	x^30 + x^29 + 5
184081,	x^30 + x^29 + 572
184087,	x^30 + x^29 + 266
184111,	x^30 + x^29 + 175
184117,	x^30 + x^29 + 39
184133,	x^30 + x^29 + 134
184153,	x^30 + x^29 + 269
184157,	x^30 + x^29 + 350
184181,	x^30 + x^29 + 99
184187,	x^30 + x^29 + 54
184189,	x^30 + x^29 + 32
184199,	x^30 + x^29 + 148
184211,	x^30 + x^29 + 24
184231,	x^30 + x^29 + 161
184241,	x^30 + x^29 + 164
184259,	x^30 + x^29 + 18
184271,	x^30 + x^29 + 246
184273,	x^30 + x^29 + 71
184279,	x^30 + x^29 + 74
184291,	x^30 + x^29 + 317
184309,	x^30 + x^29 + 50
184321,	x^30 + x^29 + 103
184333,	x^30 + x^29 + 297
184337,	x^30 + x^29 + 7
184351,	x^30 + x^29 + 42
184369,	x^30 + x^29 + 449
184409,	x^30 + x^29 + 374
184417,	x^30 + x^29 + 20
184441,	x^30 + x^29 + 134
184447,	x^30 + x^29 + 190
184463,	x^30 + x^29 + 38
184477,	x^30 + x^29 + 95
184487,	x^30 + x^29 + 327
184489,	x^30 + x^29 + 67
184511,	x^30 + x^29 + 376
184517,	x^30 + x^29 + 3
184523,	x^30 + x^29 + 435
184553,	x^30 + x^29 + 133
184559,	x^30 + x^29 + 116
184567,	x^30 + x^29 + 19
184571,	x^30 + x^29 + 2
184577,	x^30 + x^29 + 35
184607,	x^30 + x^29 + 13
184609,	x^30 + x^29 + 164
184627,	x^30 + x^29 + 418
184631,	x^30 + x^29 + 319
184633,	x^30 + x^29 + 340
184649,	x^30 + x^29 + 39
184651,	x^30 + x^29 + 118
184669,	x^30 + x^29 + 179
184687,	x^30 + x^29 + 244
184693,	x^30 + x^29 + 83
184703,	x^30 + x^29 + 62
184711,	x^30 + x^29 + 7
184721,	x^30 + x^29 + 35
184727,	x^30 + x^29 + 41
184733,	x^30 + x^29 + 8
184753,	x^30 + x^29 + 11
184777,	x^30 + x^29 + 7
184823,	x^30 + x^29 + 56
184829,	x^30 + x^29 + 73
184831,	x^30 + x^29 + 55
184837,	x^30 + x^29 + 183
184843,	x^30 + x^29 + 149
184859,	x^30 + x^29 + 232
184879,	x^30 + x^29 + 70
184901,	x^30 + x^29 + 261
184903,	x^30 + x^29 + 108
184913,	x^30 + x^29 + 101
184949,	x^30 + x^29 + 46
184957,	x^30 + x^29 + 52
184967,	x^30 + x^29 + 368
184969,	x^30 + x^29 + 222
184993,	x^30 + x^29 + 86
184997,	x^30 + x^29 + 98
184999,	x^30 + x^29 + 619
185021,	x^30 + x^29 + 355
185027,	x^30 + x^29 + 284
185051,	x^30 + x^29 + 10
185057,	x^30 + x^29 + 223
185063,	x^30 + x^29 + 30
185069,	x^30 + x^29 + 82
185071,	x^30 + x^29 + 152
185077,	x^30 + x^29 + 340
185089,	x^30 + x^29 + 39
185099,	x^30 + x^29 + 241
185123,	x^30 + x^29 + 15
185131,	x^30 + x^29 + 38
185137,	x^30 + x^29 + 328
185149,	x^30 + x^29 + 90
185153,	x^30 + x^29 + 248
185161,	x^30 + x^29 + 215
185167,	x^30 + x^29 + 43
185177,	x^30 + x^29 + 238
185183,	x^30 + x^29 + 93
185189,	x^30 + x^29 + 71
185221,	x^30 + x^29 + 40
185233,	x^30 + x^29 + 84
185243,	x^30 + x^29 + 24
185267,	x^30 + x^29 + 98
185291,	x^30 + x^29 + 10
185299,	x^30 + x^29 + 98
185303,	x^30 + x^29 + 186
185309,	x^30 + x^29 + 98
185323,	x^30 + x^29 + 72
185327,	x^30 + x^29 + 7
185359,	x^30 + x^29 + 12
185363,	x^30 + x^29 + 545
185369,	x^30 + x^29 + 48
185371,	x^30 + x^29 + 193
185401,	x^30 + x^29 + 47
185429,	x^30 + x^29 + 612
185441,	x^30 + x^29 + 108
185467,	x^30 + x^29 + 230
185477,	x^30 + x^29 + 83
185483,	x^30 + x^29 + 34
185491,	x^30 + x^29 + 101
185519,	x^30 + x^29 + 396
185527,	x^30 + x^29 + 113
185531,	x^30 + x^29 + 111
185533,	x^30 + x^29 + 78
185539,	x^30 + x^29 + 668
185543,	x^30 + x^29 + 185
185551,	x^30 + x^29 + 248
185557,	x^30 + x^29 + 34
185567,	x^30 + x^29 + 110
185569,	x^30 + x^29 + 23
185593,	x^30 + x^29 + 10
185599,	x^30 + x^29 + 15
185621,	x^30 + x^29 + 164
185641,	x^30 + x^29 + 395
185651,	x^30 + x^29 + 140
185677,	x^30 + x^29 + 52
185681,	x^30 + x^29 + 161
185683,	x^30 + x^29 + 62
185693,	x^30 + x^29 + 122
185699,	x^30 + x^29 + 10
185707,	x^30 + x^29 + 85
185711,	x^30 + x^29 + 22
185723,	x^30 + x^29 + 150
185737,	x^30 + x^29 + 33
185747,	x^30 + x^29 + 116
185749,	x^30 + x^29 + 353
185753,	x^30 + x^29 + 151
185767,	x^30 + x^29 + 259
185789,	x^30 + x^29 + 412
185797,	x^30 + x^29 + 72
185813,	x^30 + x^29 + 205
185819,	x^30 + x^29 + 640
185821,	x^30 + x^29 + 193
185831,	x^30 + x^29 + 556
185833,	x^30 + x^29 + 39
185849,	x^30 + x^29 + 70
185869,	x^30 + x^29 + 71
185873,	x^30 + x^29 + 22
185893,	x^30 + x^29 + 2
185897,	x^30 + x^29 + 6
185903,	x^30 + x^29 + 350
185917,	x^30 + x^29 + 638
185923,	x^30 + x^29 + 48
185947,	x^30 + x^29 + 162
185951,	x^30 + x^29 + 209
185957,	x^30 + x^29 + 323
185959,	x^30 + x^29 + 164
185971,	x^30 + x^29 + 675
185987,	x^30 + x^29 + 63
185993,	x^30 + x^29 + 55
186007,	x^30 + x^29 + 278
186013,	x^30 + x^29 + 42
186019,	x^30 + x^29 + 160
186023,	x^30 + x^29 + 87
186037,	x^30 + x^29 + 71
186041,	x^30 + x^29 + 184
186049,	x^30 + x^29 + 653
186071,	x^30 + x^29 + 52
186097,	x^30 + x^29 + 140
186103,	x^30 + x^29 + 11
186107,	x^30 + x^29 + 44
186113,	x^30 + x^29 + 61
186119,	x^30 + x^29 + 249
186149,	x^30 + x^29 + 72
186157,	x^30 + x^29 + 94
186161,	x^30 + x^29 + 135
186163,	x^30 + x^29 + 174
186187,	x^30 + x^29 + 138
186191,	x^30 + x^29 + 106
186211,	x^30 + x^29 + 112
186227,	x^30 + x^29 + 80
186229,	x^30 + x^29 + 120
186239,	x^30 + x^29 + 42
186247,	x^30 + x^29 + 46
186253,	x^30 + x^29 + 137
186259,	x^30 + x^29 + 143
186271,	x^30 + x^29 + 119
186283,	x^30 + x^29 + 94
186299,	x^30 + x^29 + 119
186301,	x^30 + x^29 + 268
186311,	x^30 + x^29 + 496
186317,	x^30 + x^29 + 244
186343,	x^30 + x^29 + 138
186377,	x^30 + x^29 + 166
186379,	x^30 + x^29 + 173
186391,	x^30 + x^29 + 124
186397,	x^30 + x^29 + 97
186419,	x^30 + x^29 + 215
186437,	x^30 + x^29 + 137
186451,	x^30 + x^29 + 98
186469,	x^30 + x^29 + 316
186479,	x^30 + x^29 + 187
186481,	x^30 + x^29 + 69
186551,	x^30 + x^29 + 79
186569,	x^30 + x^29 + 127
186581,	x^30 + x^29 + 86
186583,	x^30 + x^29 + 229
186587,	x^30 + x^29 + 131
186601,	x^30 + x^29 + 284
186619,	x^30 + x^29 + 224
186629,	x^30 + x^29 + 363
186647,	x^30 + x^29 + 381
186649,	x^30 + x^29 + 241
186653,	x^30 + x^29 + 42
186671,	x^30 + x^29 + 33
186679,	x^30 + x^29 + 243
186689,	x^30 + x^29 + 7
186701,	x^30 + x^29 + 490
186707,	x^30 + x^29 + 34
186709,	x^30 + x^29 + 241
186727,	x^30 + x^29 + 56
186733,	x^30 + x^29 + 80
186743,	x^30 + x^29 + 465
186757,	x^30 + x^29 + 310
186761,	x^30 + x^29 + 436
186763,	x^30 + x^29 + 56
186773,	x^30 + x^29 + 32
186793,	x^30 + x^29 + 133
186799,	x^30 + x^29 + 47
186841,	x^30 + x^29 + 99
186859,	x^30 + x^29 + 274
186869,	x^30 + x^29 + 138
186871,	x^30 + x^29 + 378
186877,	x^30 + x^29 + 50
186883,	x^30 + x^29 + 120
186889,	x^30 + x^29 + 482
186917,	x^30 + x^29 + 249
186947,	x^30 + x^29 + 220
186959,	x^30 + x^29 + 833
187003,	x^30 + x^29 + 93
187009,	x^30 + x^29 + 92
187027,	x^30 + x^29 + 122
187043,	x^30 + x^29 + 50
187049,	x^30 + x^29 + 297
187067,	x^30 + x^29 + 180
187069,	x^30 + x^29 + 10
187073,	x^30 + x^29 + 5
187081,	x^30 + x^29 + 577
187091,	x^30 + x^29 + 340
187111,	x^30 + x^29 + 7
187123,	x^30 + x^29 + 122
187127,	x^30 + x^29 + 73
187129,	x^30 + x^29 + 66
187133,	x^30 + x^29 + 108
187139,	x^30 + x^29 + 294
187141,	x^30 + x^29 + 205
187163,	x^30 + x^29 + 6
187171,	x^30 + x^29 + 246
187177,	x^30 + x^29 + 38
187181,	x^30 + x^29 + 219
187189,	x^30 + x^29 + 118
187193,	x^30 + x^29 + 126
187211,	x^30 + x^29 + 8
187217,	x^30 + x^29 + 84
187219,	x^30 + x^29 + 345
187223,	x^30 + x^29 + 175
187237,	x^30 + x^29 + 86
187273,	x^30 + x^29 + 80
187277,	x^30 + x^29 + 2
187303,	x^30 + x^29 + 277
187337,	x^30 + x^29 + 86
187339,	x^30 + x^29 + 70
187349,	x^30 + x^29 + 427
187361,	x^30 + x^29 + 94
187367,	x^30 + x^29 + 43
187373,	x^30 + x^29 + 145
187379,	x^30 + x^29 + 62
187387,	x^30 + x^29 + 2
187393,	x^30 + x^29 + 66
187409,	x^30 + x^29 + 342
187417,	x^30 + x^29 + 357
187423,	x^30 + x^29 + 108
187433,	x^30 + x^29 + 39
187441,	x^30 + x^29 + 386
187463,	x^30 + x^29 + 130
187469,	x^30 + x^29 + 8
187471,	x^30 + x^29 + 44
187477,	x^30 + x^29 + 63
187507,	x^30 + x^29 + 69
187513,	x^30 + x^29 + 130
187531,	x^30 + x^29 + 11
187547,	x^30 + x^29 + 93
187559,	x^30 + x^29 + 581
187573,	x^30 + x^29 + 79
187597,	x^30 + x^29 + 20
187631,	x^30 + x^29 + 221
187633,	x^30 + x^29 + 112
187637,	x^30 + x^29 + 66
187639,	x^30 + x^29 + 91
187651,	x^30 + x^29 + 2
187661,	x^30 + x^29 + 28
187669,	x^30 + x^29 + 86
187687,	x^30 + x^29 + 52
187699,	x^30 + x^29 + 31
187711,	x^30 + x^29 + 237
187721,	x^30 + x^29 + 34
187751,	x^30 + x^29 + 393
187763,	x^30 + x^29 + 291
187787,	x^30 + x^29 + 247
187793,	x^30 + x^29 + 34
187823,	x^30 + x^29 + 130
187843,	x^30 + x^29 + 383
187861,	x^30 + x^29 + 351
187871,	x^30 + x^29 + 149
187877,	x^30 + x^29 + 143
187883,	x^30 + x^29 + 294
187897,	x^30 + x^29 + 31
187907,	x^30 + x^29 + 31
187909,	x^30 + x^29 + 18
187921,	x^30 + x^29 + 112
187927,	x^30 + x^29 + 134
187931,	x^30 + x^29 + 8
187951,	x^30 + x^29 + 99
187963,	x^30 + x^29 + 14
187973,	x^30 + x^29 + 43
187987,	x^30 + x^29 + 119
188011,	x^30 + x^29 + 160
188017,	x^30 + x^29 + 92
188021,	x^30 + x^29 + 15
188029,	x^30 + x^29 + 332
188107,	x^30 + x^29 + 62
188137,	x^30 + x^29 + 126
188143,	x^30 + x^29 + 124
188147,	x^30 + x^29 + 98
188159,	x^30 + x^29 + 94
188171,	x^30 + x^29 + 50
188179,	x^30 + x^29 + 39
188189,	x^30 + x^29 + 198
188197,	x^30 + x^29 + 97
188249,	x^30 + x^29 + 123
188261,	x^30 + x^29 + 12
188273,	x^30 + x^29 + 26
188281,	x^30 + x^29 + 141
188291,	x^30 + x^29 + 681
188299,	x^30 + x^29 + 240
188303,	x^30 + x^29 + 136
188311,	x^30 + x^29 + 181
188317,	x^30 + x^29 + 118
188323,	x^30 + x^29 + 13
188333,	x^30 + x^29 + 388
188351,	x^30 + x^29 + 52
188359,	x^30 + x^29 + 52
188369,	x^30 + x^29 + 14
188389,	x^30 + x^29 + 185
188401,	x^30 + x^29 + 379
188407,	x^30 + x^29 + 110
188417,	x^30 + x^29 + 6
188431,	x^30 + x^29 + 267
188437,	x^30 + x^29 + 89
188443,	x^30 + x^29 + 161
188459,	x^30 + x^29 + 29
188473,	x^30 + x^29 + 132
188483,	x^30 + x^29 + 146
188491,	x^30 + x^29 + 128
188519,	x^30 + x^29 + 26
188527,	x^30 + x^29 + 10
188533,	x^30 + x^29 + 91
188563,	x^30 + x^29 + 82
188579,	x^30 + x^29 + 269
188603,	x^30 + x^29 + 67
188609,	x^30 + x^29 + 201
188621,	x^30 + x^29 + 238
188633,	x^30 + x^29 + 54
188653,	x^30 + x^29 + 74
188677,	x^30 + x^29 + 67
188681,	x^30 + x^29 + 472
188687,	x^30 + x^29 + 21
188693,	x^30 + x^29 + 284
188701,	x^30 + x^29 + 222
188707,	x^30 + x^29 + 7
188711,	x^30 + x^29 + 426
188719,	x^30 + x^29 + 542
188729,	x^30 + x^29 + 92
188753,	x^30 + x^29 + 10
188767,	x^30 + x^29 + 521
188779,	x^30 + x^29 + 97
188791,	x^30 + x^29 + 74
188801,	x^30 + x^29 + 115
188827,	x^30 + x^29 + 78
188831,	x^30 + x^29 + 38
188833,	x^30 + x^29 + 312
188843,	x^30 + x^29 + 15
188857,	x^30 + x^29 + 478
188861,	x^30 + x^29 + 122
188863,	x^30 + x^29 + 113
188869,	x^30 + x^29 + 384
188891,	x^30 + x^29 + 216
188911,	x^30 + x^29 + 103
188927,	x^30 + x^29 + 104
188933,	x^30 + x^29 + 11
188939,	x^30 + x^29 + 681
188941,	x^30 + x^29 + 182
188953,	x^30 + x^29 + 13
188957,	x^30 + x^29 + 79
188983,	x^30 + x^29 + 38
188999,	x^30 + x^29 + 114
189011,	x^30 + x^29 + 112
189017,	x^30 + x^29 + 150
189019,	x^30 + x^29 + 46
189041,	x^30 + x^29 + 333
189043,	x^30 + x^29 + 186
189061,	x^30 + x^29 + 194
189067,	x^30 + x^29 + 329
189127,	x^30 + x^29 + 44
189139,	x^30 + x^29 + 162
189149,	x^30 + x^29 + 174
189151,	x^30 + x^29 + 7
189169,	x^30 + x^29 + 53
189187,	x^30 + x^29 + 242
189199,	x^30 + x^29 + 178
189223,	x^30 + x^29 + 146
189229,	x^30 + x^29 + 360
189239,	x^30 + x^29 + 157
189251,	x^30 + x^29 + 70
189253,	x^30 + x^29 + 79
189257,	x^30 + x^29 + 78
189271,	x^30 + x^29 + 156
189307,	x^30 + x^29 + 14
189311,	x^30 + x^29 + 241
189337,	x^30 + x^29 + 340
189347,	x^30 + x^29 + 122
189349,	x^30 + x^29 + 450
189353,	x^30 + x^29 + 326
189361,	x^30 + x^29 + 186
189377,	x^30 + x^29 + 110
189389,	x^30 + x^29 + 174
189391,	x^30 + x^29 + 46
189401,	x^30 + x^29 + 230
189407,	x^30 + x^29 + 20
189421,	x^30 + x^29 + 96
189433,	x^30 + x^29 + 42
189437,	x^30 + x^29 + 3
189439,	x^30 + x^29 + 240
189463,	x^30 + x^29 + 57
189467,	x^30 + x^29 + 80
189473,	x^30 + x^29 + 33
189479,	x^30 + x^29 + 513
189491,	x^30 + x^29 + 106
189493,	x^30 + x^29 + 31
189509,	x^30 + x^29 + 7
189517,	x^30 + x^29 + 231
189523,	x^30 + x^29 + 475
189529,	x^30 + x^29 + 185
189547,	x^30 + x^29 + 108
189559,	x^30 + x^29 + 29
189583,	x^30 + x^29 + 597
189593,	x^30 + x^29 + 161
189599,	x^30 + x^29 + 246
189613,	x^30 + x^29 + 110
189617,	x^30 + x^29 + 123
189619,	x^30 + x^29 + 751
189643,	x^30 + x^29 + 113
189653,	x^30 + x^29 + 30
189661,	x^30 + x^29 + 99
189671,	x^30 + x^29 + 58
189691,	x^30 + x^29 + 122
189697,	x^30 + x^29 + 47
189701,	x^30 + x^29 + 60
189713,	x^30 + x^29 + 174
189733,	x^30 + x^29 + 89
189743,	x^30 + x^29 + 51
189757,	x^30 + x^29 + 181
189767,	x^30 + x^29 + 246
189797,	x^30 + x^29 + 2
189799,	x^30 + x^29 + 67
189817,	x^30 + x^29 + 56
189823,	x^30 + x^29 + 308
189851,	x^30 + x^29 + 88
189853,	x^30 + x^29 + 2
189859,	x^30 + x^29 + 432
189877,	x^30 + x^29 + 167
189881,	x^30 + x^29 + 91
189887,	x^30 + x^29 + 38
189901,	x^30 + x^29 + 295
189913,	x^30 + x^29 + 47
189929,	x^30 + x^29 + 296
189947,	x^30 + x^29 + 7
189949,	x^30 + x^29 + 93
189961,	x^30 + x^29 + 99
189967,	x^30 + x^29 + 6
189977,	x^30 + x^29 + 37
189983,	x^30 + x^29 + 60
189989,	x^30 + x^29 + 52
189997,	x^30 + x^29 + 63
190027,	x^30 + x^29 + 162
190031,	x^30 + x^29 + 387
190051,	x^30 + x^29 + 15
190063,	x^30 + x^29 + 17
190093,	x^30 + x^29 + 6
190097,	x^30 + x^29 + 313
190121,	x^30 + x^29 + 277
190129,	x^30 + x^29 + 46
190147,	x^30 + x^29 + 192
190159,	x^30 + x^29 + 260
190181,	x^30 + x^29 + 156
190207,	x^30 + x^29 + 19
190243,	x^30 + x^29 + 212
190249,	x^30 + x^29 + 104
190261,	x^30 + x^29 + 70
190271,	x^30 + x^29 + 555
190283,	x^30 + x^29 + 13
190297,	x^30 + x^29 + 255
190301,	x^30 + x^29 + 10
190313,	x^30 + x^29 + 204
190321,	x^30 + x^29 + 854
190331,	x^30 + x^29 + 83
190339,	x^30 + x^29 + 22
190357,	x^30 + x^29 + 15
190367,	x^30 + x^29 + 57
190369,	x^30 + x^29 + 31
190387,	x^30 + x^29 + 37
190391,	x^30 + x^29 + 133
190403,	x^30 + x^29 + 226
190409,	x^30 + x^29 + 42
190471,	x^30 + x^29 + 61
190507,	x^30 + x^29 + 480
190523,	x^30 + x^29 + 53
190529,	x^30 + x^29 + 266
190537,	x^30 + x^29 + 902
190543,	x^30 + x^29 + 34
190573,	x^30 + x^29 + 88
190577,	x^30 + x^29 + 5
190579,	x^30 + x^29 + 546
190583,	x^30 + x^29 + 7
190591,	x^30 + x^29 + 65
190607,	x^30 + x^29 + 43
190613,	x^30 + x^29 + 111
190633,	x^30 + x^29 + 212
190639,	x^30 + x^29 + 219
190649,	x^30 + x^29 + 111
190657,	x^30 + x^29 + 199
190667,	x^30 + x^29 + 150
190669,	x^30 + x^29 + 929
190699,	x^30 + x^29 + 53
190709,	x^30 + x^29 + 243
190711,	x^30 + x^29 + 92
190717,	x^30 + x^29 + 123
190753,	x^30 + x^29 + 91
190759,	x^30 + x^29 + 165
190763,	x^30 + x^29 + 18
190769,	x^30 + x^29 + 309
190783,	x^30 + x^29 + 84
190787,	x^30 + x^29 + 164
190793,	x^30 + x^29 + 159
190807,	x^30 + x^29 + 158
190811,	x^30 + x^29 + 130
190823,	x^30 + x^29 + 467
190829,	x^30 + x^29 + 32
190837,	x^30 + x^29 + 62
190843,	x^30 + x^29 + 94
190871,	x^30 + x^29 + 183
190889,	x^30 + x^29 + 108
190891,	x^30 + x^29 + 237
190901,	x^30 + x^29 + 97
190909,	x^30 + x^29 + 128
190913,	x^30 + x^29 + 3
190921,	x^30 + x^29 + 116
190979,	x^30 + x^29 + 198
190997,	x^30 + x^29 + 140
191021,	x^30 + x^29 + 287
191027,	x^30 + x^29 + 240
191033,	x^30 + x^29 + 95
191039,	x^30 + x^29 + 68
191047,	x^30 + x^29 + 111
191057,	x^30 + x^29 + 93
191071,	x^30 + x^29 + 915
191089,	x^30 + x^29 + 59
191099,	x^30 + x^29 + 86
191119,	x^30 + x^29 + 908
191123,	x^30 + x^29 + 78
191137,	x^30 + x^29 + 43
191141,	x^30 + x^29 + 145
191143,	x^30 + x^29 + 146
191161,	x^30 + x^29 + 167
191173,	x^30 + x^29 + 21
191189,	x^30 + x^29 + 142
191227,	x^30 + x^29 + 42
191231,	x^30 + x^29 + 173
191237,	x^30 + x^29 + 230
191249,	x^30 + x^29 + 514
191251,	x^30 + x^29 + 622
191281,	x^30 + x^29 + 219
191297,	x^30 + x^29 + 182
191299,	x^30 + x^29 + 313
191339,	x^30 + x^29 + 201
191341,	x^30 + x^29 + 269
191353,	x^30 + x^29 + 11
191413,	x^30 + x^29 + 237
191441,	x^30 + x^29 + 94
191447,	x^30 + x^29 + 380
191449,	x^30 + x^29 + 186
191453,	x^30 + x^29 + 217
191459,	x^30 + x^29 + 291
191461,	x^30 + x^29 + 97
191467,	x^30 + x^29 + 114
191473,	x^30 + x^29 + 5
191491,	x^30 + x^29 + 224
191497,	x^30 + x^29 + 221
191507,	x^30 + x^29 + 104
191509,	x^30 + x^29 + 250
191519,	x^30 + x^29 + 217
191531,	x^30 + x^29 + 185
191533,	x^30 + x^29 + 18
191537,	x^30 + x^29 + 57
191551,	x^30 + x^29 + 521
191561,	x^30 + x^29 + 275
191563,	x^30 + x^29 + 200
191579,	x^30 + x^29 + 222
191599,	x^30 + x^29 + 6
191621,	x^30 + x^29 + 415
191627,	x^30 + x^29 + 2
191657,	x^30 + x^29 + 219
191669,	x^30 + x^29 + 119
191671,	x^30 + x^29 + 70
191677,	x^30 + x^29 + 131
191689,	x^30 + x^29 + 358
191693,	x^30 + x^29 + 316
191699,	x^30 + x^29 + 96
191707,	x^30 + x^29 + 18
191717,	x^30 + x^29 + 497
191747,	x^30 + x^29 + 374
191749,	x^30 + x^29 + 72
191773,	x^30 + x^29 + 95
191783,	x^30 + x^29 + 67
191791,	x^30 + x^29 + 142
191801,	x^30 + x^29 + 356
191803,	x^30 + x^29 + 222
191827,	x^30 + x^29 + 155
191831,	x^30 + x^29 + 239
191833,	x^30 + x^29 + 89
191837,	x^30 + x^29 + 178
191861,	x^30 + x^29 + 72
191899,	x^30 + x^29 + 79
191903,	x^30 + x^29 + 120
191911,	x^30 + x^29 + 30
191929,	x^30 + x^29 + 886
191953,	x^30 + x^29 + 87
191969,	x^30 + x^29 + 52
191977,	x^30 + x^29 + 160
191999,	x^30 + x^29 + 248
192007,	x^30 + x^29 + 90
192013,	x^30 + x^29 + 20
192029,	x^30 + x^29 + 106
192037,	x^30 + x^29 + 2
